word,tags,ipa
céim,,"ceːmʲ, cɛi̯mʲ"
céir,,ceːɾʲ
cén,,ceːnˠ
cén chaoi a bhfuil tú,,ceː(nˠ)xiː ˈwɪlʲ t̪ˠuː
cén fáth,Connacht,ceːnˠ ˈfˠɑː
cén uair,,ceːˈn̪ˠuəɾʲ
cén áit,,ceːˈn̪ˠɑːtʲ
cér,,ceːɾˠ
cérb,,ceːɾˠbˠ
cérbh,,ceːɾˠvˠ
cíb,,ˈciːbʲ
cíche,,ˈciːçə
cíd,,ˈciːdʲ
cím,,ˈciːmʲ
címíd,,ˈciːmʲiːdʲ
cíobhaí,Ulster; Connacht,ˈciːwiː
cíoch,,ciəx
cíocrach,Connacht,ˈciːkɾˠəx
cíocras,,ˈciːkɾˠəsˠ
cíonn,,ciːn̪ˠ
cíor,,ciːɾˠ
cíor thuathail,,cɪəɾˠ hʊəhɪlʲ
cíora,,ˈciːɾˠə
cíos,,ciːsˠ
círe,,ˈciːɾʲə
císte,,ˈciːʃtʲə
cítear,,ˈciːtʲəɾˠ
cócaráil,,ˈkoːkəˌɾˠaːlʲ
cófra,Munster; Connacht,ˈkoːfˠɾˠə
cóir,Munster; Connacht,koːɾʲ
cóireáil,Connacht,ˈkoːrʲɑːlʲ
cóiriú,Connacht,ˈkoːɾʲuː
cóisir,Munster; Connacht,ˈkoːʃəɾʲ
cóiste,Munster; Connacht,ˈkoːʃtʲə
cónaigh,Connacht,"ˈkoːnˠiː, ˈkoːnˠə"
cónaí,Connacht,ˈkuːnˠiː
cóngarach,Munster; Connacht,"ˈkoːŋɡəɾˠəx, ˈkuːŋɡəɾˠəx"
cór,,koːɾˠ
córam,,ˈkoːɾˠəmˠ
córas,Munster; Connacht,ˈkoːɾˠəsˠ
cósta,Munster; Connacht,ˈkoːsˠt̪ˠə
cóstaí,Connacht,ˈkoːsˠt̪ˠiː
cóta,Munster; Connacht,ˈkoːt̪ˠə
cóta fearthainne,,ˈkoːt̪ˠə ˈfʲaɾˠhənʲə
cótaí,Connacht,ˈkoːt̪ˠiː
cótán,Connacht,ˈkoːt̪ˠɑːnˠ
cú,,kuː
cú dobhráin,,kuː ˈd̪ˠoʊ.ɾaːnʲ
cú faoil,,ˌkuː ˈfˠiːlʲ
cúb,,kuːb
cúbtha,,ˈkuːpˠə
cúcamar,,kuːkəmˠərˠ
cúig,,kuːɟ
cúig déag,,kuːɟ dʲeːɡ
cúige,Munster; Connacht,ˈkuːɟɪ
cúigear,,ˈkuːɟəɾˠ
cúigiú,Connacht,ˈkuːɟuː
cúil,,kuːlʲ
cúinge,Connacht,ˈkuːɲɪ
cúinne,,ˈkuːn̠ʲə
cúirialta,Ulster; Connacht,ˈkuːɾʲiəl̪ˠt̪ˠə
cúirt,,kuːɾˠtʲ
cúis,,kuːʃ
cúl,,"kuːlˠ, kuːl̪ˠ"
cúlach,Connacht,ˈkuːlˠəx
cúlaí,Connacht,"ˈkuːlˠiː, ˈkuːl̪ˠiː"
cúlán,,ˈkuːlaːn
cúlú,Connacht,ˈkuːlˠuː
cúng,Munster; Connacht,"kuːŋ(ɡ), kũːŋ(ɡ)"
cúngach,Munster; Connacht,ˈkuːŋ(ɡ)əx
cúntach,Munster; Connacht,ˈkuːn̪ˠt̪ˠəx
cúntóir,,ˈkuːnˠt̪ˠoːɾʲ
cúpla,,ˈkuːpˠlˠə
cúr,,kuːɾˠ
cúraim,,ˈkuːɾˠəmʲ
cúram,,ˈkuːɾˠəmˠ
cúramach,Munster; Connacht,ˈkuːɾˠəmˠəx
cúrsa,,ˈkuːɾˠsˠə
cúthail,,ˈkuːhəlʲ
cúthalta,,ˈkuːhəl̪ˠt̪ˠə
d',,"dʲ, d̪ˠ"
d'ainneoin,Connacht,ˈd̪ˠan̠ʲoːnʲ
d'aithin,,ˈd̪ˠahənʲ
d'alt,,d̪ˠal̪ˠt̪ˠ
d'fheicinn,Ulster; Connacht,ˈdʲɛcɪn̠ʲ
d'fhití,,ˈdʲitʲiː
d'fhreagair,,ˈdʲɾʲaɡəɾʲ
d'fhreastail,,ˈdʲɾʲasˠt̪ˠəlʲ
d'fhuaigh,Connacht,d̪ˠuə
d'fhuaití,,ˈd̪ˠuətʲiː
d'fhulaing,,"ˈd̪ˠʊlˠən̠ʲ, ˈd̪ˠʊl̪ˠən̠ʲ"
d'fhág,Munster; Connacht,d̪ˠɑːɡ
d'fhágadar,Connacht,ˈd̪ˠɑːɡəd̪ˠəɾˠ
d'fhágfaí,,ˈd̪ˠɑːkfˠiː
d'fháisc,,d̪ˠɑːʃc
d'fhás,Munster; Connacht,dˠɑːsˠ
d'fhógair,Munster; Connacht,ˈd̪ˠoːɡəɾʲ
d'iarr,,dʲiəɾˠ
d'ith,,dʲɪ(h)
d'oil,,"ˈd̪ˠɛlʲ, ˈd̪ˠɪlʲ"
d'oileadh,,"ˈd̪ˠɛlʲu, ˈd̪ˠɛlʲuː, ˈd̪ˠɛlʲətʲ, ˈd̪ˠɪlʲu, ˈd̪ˠɪlʲuː, ˈd̪ˠɪlʲətʲ"
d'oilfeadh,,"ˈd̪ˠɛlʲ(h)u, ˈd̪ˠɛlʲ(h)uː, ˈd̪ˠɛlʲ(h)ətʲ, ˈd̪ˠɪlʲ(h)u, ˈd̪ˠɪlʲ(h)uː, ˈd̪ˠɪlʲ(h)ətʲ"
d'áitigh,Connacht,"ˈd̪ˠɑːtʲiː, ˈd̪ˠɑːtʲə"
d'éirigh,Connacht,ˈdʲəiɾʲiː
d'éirigh,Munster; Connacht,ˈdʲəiɾʲə
d'íosfaí,,ˈdʲiːsˠfʲiː
dT,,"dʲ, d̪ˠ"
dabhach,Munster; Connacht,ˈd̪ˠauəx
dabht,,d̪ˠəut̪ˠ
dada,,ˈd̪ˠad̪ˠə
daibhreas,,ˈd̪ˠɛvʲɾʲəsˠ
daichead,Ulster; Connacht,ˈd̪ˠa.çəd̪ˠ
daid,,ˈd̪ˠadʲ
daidithe,,ˈdˠadʲɪhə
daidí,,ˈd̪ˠadʲiː
dailtín,Connacht,ˈd̪ˠal̠ʲtʲiːnʲ
daingean,Connacht,"ˈd̪ˠaŋənˠ, ˈd̪ˠaŋən̪ˠ, ˈd̪ˠæŋənˠ, ˈd̪ˠæŋən̪ˠ"
dainséar,Connacht,ˈd̪ˠan̠ʲʃeːɾˠ
dair,,d̪ˠaɾʲ
dalta,,d̪ˠalˠt̪ˠə
daltach,Connacht,ˈd̪ˠal̪ˠt̪ˠəx
damhsa,,ˈd̪ˠəusˠə
damhsaigh,,ˈd̪ˠausˠə
damhán,Connacht,"ˈd̪ˠawɑːnˠ, ˈd̪ˠawɑːn̪ˠ"
damnaigh,Connacht,"ˈd̪ˠamˠnˠiː, ˈd̪ˠamˠnˠə, ˈd̪ˠamˠn̪ˠiː, ˈd̪ˠamˠn̪ˠə"
damnaím,Connacht,"ˈd̪ˠamˠnˠiːmʲ, ˈd̪ˠamˠn̪ˠiːmʲ"
damáiste,Connacht,ˈd̪ˠamˠɑːʃtʲə
danartha,,"ˈd̪ˠanˠəɾˠə, ˈd̪ˠan̪ˠəɾˠə"
daoi,,d̪ˠiː
daoibh,,d̪ˠiːvʲ
daoine,,ˈd̪ˠiːnʲə
daoire,Ulster; Munster; Connacht,ˈd̪ˠiːɾʲə
daoirse,,ˈd̪ˠiːɾˠʃə
daol,Ulster; Connacht,d̪ˠiːlˠ
daonchairdiúil,Connacht,ˈd̪iːn̪xɑːɾˠdʲuːlʲ
daonra,Ulster; Connacht,ˈdˠiːn̪ˠɾˠə
daor,Ulster; Connacht,d̪ˠiːɾˠ
dar,,d̪ˠaɾˠ
dar le,,d̪ˠaɾˠ lʲɛ
dara,Ulster; Connacht,ˈd̪ˠaɾˠə
darna,,ˈd̪ˠɑːɾˠn̪ˠə
dath,Ulster; Connacht,d̪ˠah
datha,,ˈd̪ˠahə
de,,"dʲə, dʲɛ"
de Búrca,,d̪ˠəˈbˠuːɾˠkə
de bhrí go,,dʲəˈvʲɾʲiː ɡə
de dheoin,Munster; Connacht,d̪ˠəˈjoːnʲ
dea-bhéasach,Connacht,dʲaˈvʲeːsˠəx
deachaigh,Connacht,"ˈdʲaxiː, ˈdʲaxə"
deachthas,,ˈdʲaxəsˠ
deagánach,Connacht,ˈdʲaɡɑːn̪ˠəx
dealbh,,ˈdʲalˠəvˠ
dealbhóir,,"ˈdʲalˠwoːɾʲ, ˈdʲalˠəwoːɾʲ"
deamhan,Connacht,dʲəunˠ
deamhan,Munster; Connacht,dʲəun̪ˠ
deannach,,dʲanˠəx
dear,,dʲaɾˠ
deara,,ˈdʲaɾˠə
dearbhú,Ulster; Connacht,ˈdʲaɾˠəwuː
dearc,,dʲaɾˠk
dearcaim,Munster; Connacht,ˈdʲaɾˠkəmʲ
dearfa,,ˈdʲaɾˠəfˠə
dearfach,Munster; Connacht,ˈdʲaɾˠəfˠəx
dearg,,ˈdʲaɾˠəɡ
deargaim,Munster; Connacht,ˈdʲaɾˠɡəmʲ
dearmadach,,ˈdʲaɾˠ(ə)mˠəd̪ˠəx
dearmadacha,,ˈdʲaɾˠmˠəd̪ˠəx
dearmadaim,,ˈdʲaɾˠ(ə)mˠəd̪ˠəmʲ
dearna,,ˈdʲɑːɾˠn̪ˠə
dearnadar,,ˈdʲaːɾˠn̪ˠəd̪ˠəɾˠ
dearnadh,Connacht,"ˈdʲaːɾˠn̪ˠuː, ˈdʲaːɾˠn̪ˠəvˠ"
dearnamar,,ˈdʲaːɾˠn̪ˠəmˠəɾˠ
dearnas,,ˈdʲaːɾˠn̪ˠəsˠ
deartháir,,"ˈdʲaɾˠhaɾʲ, ˈdʲɾʲiçaːɾʲ"
deartháireacha,,ˈdʲaɾˠhaɾʲəxə
dearthár,,ˈdʲaɾˠhaɾˠ
dearóil,Connacht,ˈdʲaɾˠoːlʲ
deas,,dʲasˠ
deasa,,ˈdʲasˠə
deasaigh,Connacht,ˈdʲasˠiː
deasc,,dʲæsˠk
deasú,Connacht,ˈdʲasˠuː
deatach,Connacht,ˈdʲat̪ˠəx
ded,,dʲɛd̪ˠ
deice,,ˈdʲɛcɪ
deifir,,ˈdʲɛfʲəɾʲ
deifre,,ˈdʲɛfʲrʲə
deifreach,,ˈdʲɛfʲəɾʲəx
deighilt,,dʲəilʲtʲ
deil,,dʲɛlʲ
deilbh,,ˈdʲɛlʲəvʲ
deileanna,,ˈdʲɛlʲən̪ˠə
deimhin,Ulster; Connacht,ˈdʲɪvʲənʲ
dein,,ˈdʲɪnʲ
deineann,,ˈdʲɪnʲən̪ˠ
deinid,,ˈdʲɪnʲədʲ
deinim,,"ˈdʲɛnʲəmʲ, ˈdʲɛnʲɪmʲ, ˈdʲɪnʲəmʲ"
deinir,,ˈdʲɪnʲəɾʲ
deintear,,ˈdʲɪnʲtʲəɾˠ
deir,,dʲɛɾʲ
deire,,ˈdʲɛɾʲə
deiread,,ˈdʲɛɾʲəd̪ˠ
deireanach,Connacht,ˈdʲɛɾʲənˠəx
deireanach,Munster; Connacht,ˈdʲɛɾʲən̪ˠəx
deireann,,ˈdʲɛɾʲən̪ˠ
deireas,,ˈdʲɛɾʲəsˠ
deirfiúr,,"ˈdʲɛɾʲəfʲəɾˠ, ˈdʲɛɾʲəhuːɾˠ"
deirfiúracha,,ˈdʲeɾʲəfʲəɾˠəxə
deirge,,ˈdʲɛɾʲɪɟɪ
deirid,,ˈdʲɛɾʲədʲ
deiridís,,ˈdʲɛɾʲədʲiːʃ
deirim,Munster; Connacht,ˈdʲɛɾʲəmʲ
deirimid,,ˈdʲɛɾʲəmʲədʲ
deirimis,,ˈdʲɛɾʲəmʲəʃ
deirinn,Ulster; Connacht,ˈdʲɛɾʲən̠ʲ
deirir,,ˈdʲɛɾʲəɾʲ
deirtear,,ˈdʲɛɾʲtʲəɾˠ
deirteá,Munster; Connacht,ˈdʲɛɾʲtʲɑː
deirtí,Munster; Connacht,ˈdʲɛɾʲtʲiː
deis,,ˈdʲɛʃ
deisceabal,,ˈdʲɛʃcəbˠəlˠ
deisceart,,ˈdʲɛʃcəɾˠt̪ˠ
deise,,ˈdʲɛʃə
deiseal,,ˈdʲɛʃəlˠ
deisealán,Connacht,ˈdʲɛʃəlˠɑːnˠ
deiseanna,,ˈdʲɛʃən̪ˠə
deisigh,Connacht,"ˈdʲɛʃiː, ˈdʲɛʃə"
dem,,dʲɛmˠ
den,,"dʲənˠ, dʲɛnˠ, ɡənˠ"
deoch,,"dʲox, dʲɔx"
deochanna,,ˈdʲɔxən̪ˠə
deoir,Munster; Connacht,dʲoːɾʲ
deoire,Munster; Connacht,ˈdʲoːɾʲə
deoise,Munster; Connacht,ˈdʲoːʃə
deor,Munster; Connacht,dʲoːɾˠ
deora,Munster; Connacht,ˈdʲoːɾˠə
desean,,"ˈdʲɛʃənˠ, ˈdʲɛʃən̪ˠ"
det,,dʲɛt̪ˠ
deá-,Connacht,dʲɑː
dh,,"j, ɟ, ɣ"
dh',,"j, ɣ"
dhaidí,,ˈɣadʲiː
dhaoine,,ˈɣiːnʲə
dhara,Ulster; Connacht,ˈɣaɾˠə
dharna,,ˈɣɑːɾˠn̪ˠə
dhath,,ɣa(h)
dhe,,jɛ
dheacair,,ˈjakəɾʲ
dhearg,,ˈjaɾˠəɡ
dhearna,,ˈjɑːɾˠn̪ˠə
dhearnadar,,ˈjaːɾˠn̪ˠəd̪ˠəɾˠ
dhearnamar,,ˈjaːɾˠn̪ˠəmˠəɾˠ
dhearnas,,ˈjaːɾˠn̪ˠəsˠ
dheas,,jasˠ
dheineann,,ˈjɪnʲən̪ˠ
dheinim,,"ˈjɛnʲɪmʲ, ˈjɪnʲɪmʲ"
dheinimís,,jɪnʲəˈmʲiːʃtʲ
dheora,Munster; Connacht,ˈjoːɾˠə
dhesean,,ˈjɛʃənˠ
dheá-,Connacht,jɑː
dhi,,jɪ
dhiaidh,Connacht,jiə
dhil,,ˈjɪlʲ
dhise,,ˈjɪʃə
dhiúca,,ˈjuːkə
dhiúic,,juːc
dhiúil,,juːlʲ
dhochtúir,Connacht,ˈɣɔxt̪ˠuːɾʲ
dhochtúirí,Connacht,ˈɣɔxt̪ˠuːɾʲiː
dhol,,ɣɔlˠ
dhona,Connacht,"ˈɣɔnˠə, ˈɣɞnˠə, ˈɣɞn̪ˠə"
dhona,Munster; Connacht,ˈɣɔn̪ˠə
dhorcha,,ˈɣɔɾˠəxə
dhorn,Connacht,ɣoːɾˠn̪ˠ
dhreas,,jɾʲasˠ
dhruid,,ɣɾˠɪdʲ
dhuibh,,"ɣɨ̞vʲ, ɣɪvʲ"
dhuine,,ˈɣɪnʲə
dhuit,Connacht,ɣɪtʲ
dhuitse,Ulster; Connacht,ˈɣɪtʲʃə
dhul,,ɣʊlˠ
dhá,Munster; Connacht,"(ɣ)ɑː, ɣɑː"
dháiríre,Munster; Connacht,ɣɑːˈɾʲiːɾʲə
dháréag,,ɣɑːˈɾˠeːɡ
dhéag,,jeːɡ
dhéanfaí,,ˈjiːnfˠiː
dhíbh,,jiːvʲ
dhíbhse,,ˈjiːvʲʃə
dhícheall,Connacht,ˈjiːçəl̪ˠ
dhínne,,ˈjiːn̠ʲə
dhíobháil,Connacht,ˈjiːwɑːlʲ
dhíolamar,,"ˈjiːlˠəmˠəɾˠ, ˈjiːl̪ˠəmˠəɾˠ"
dhíolann,,ˈjiːlˠən̪ˠ
dhíotsa,,ˈjiːt̪ˠsˠə
dhó,Munster; Connacht,ɣoː
dhónna,Munster; Connacht,ɣoːn̪ˠə
dhósan,,ˈɣoːsˠənˠ
dhúil,,ɣuːlʲ
dhúinne,,ˈɣuːn̠ʲə
dhún,,ɣuːnˠ
di,,dʲɪ
dia,,dʲiə
diabhal,Connacht,"ˈdʲauəlˠ, ˈdʲauəl̪ˠ"
diaga,,ˈdʲiəɡə
diagaire,,ˈdʲiəɡiɾʲə
diaidh,Connacht,dʲiə
diail,,dʲiəlʲ
dialann,,ˈdʲiəlˠən̪ˠ
diamant,,ˈdʲiˑəmˠən̪ˠt̪ˠ
dian,,"dʲiənˠ, dʲiən̪ˠ"
diana,,ˈdʲiənˠə
dianghlasáil,,dʲiənˠˈɣlˠa.sˠɑːlʲ
diaspóra,Connacht,ˈdʲiəsˠpˠoːɾˠə
did,,ˈdʲɪdʲ
dide,,ˈdʲɪdʲə
difríocht,Connacht,ˈdʲɪfʲɾʲiəxt̪ˠ
dil,,ˈdʲɪlʲ
dile,,ˈdʲilʲə
ding,,dʲɪɲ(ɟ)
dinnéar,Connacht,ˈdʲɪn̠ʲeːɾˠ
diomaite,Munster; Connacht,ˈdʲɪmˠɪtʲə
diosfaige,,ˌdʲəsˈfɑɟə
dise,,ˈdʲɪʃə
diúc,,dʲuːk
diúca,,ˈdʲuːkə
diúic,,dʲuːc
diúil,,dʲuːlʲ
diúl,,dʲuːlˠ
diúltú,Ulster; Connacht,ˈdʲuːl̪ˠt̪ˠuː
diúracas,,ˈdʲuːɾˠəkəsˠ
diúracán,Connacht,ˈdʲuːɾˠəkɑːnˠ
diúraic,,ˈdʲuːɾˠɪc
dlaoi,,"d̪ˠlˠiː, d̪ˠl̪ˠiː"
dligh,Ulster; Connacht,dʲlʲiː
dlite,,ˈdʲlʲɪtʲə
dlím,Munster; Connacht,dʲlʲiːmʲ
dlíthiúil,Connacht,ˈdʲlʲiːhuːlʲ
dlúth,Ulster; Connacht,"d̪ˠlˠuː, d̪ˠl̪ˠuː"
do,,"d̪ˠɔ, d̪ˠə"
do,Connacht,ɡə
do-,,d̪ˠɔ
do-ranna,Munster; Connacht,ˈd̪ˠɔˌɾˠan̪ˠə
dochar,Connacht,ˈd̪ˠɞxəɾˠ
dochar,Munster; Connacht,ˈd̪ˠɔxəɾˠ
dochma,,ˈd̪ˠɔxmˠə
dochreidte,,d̪ˠɔˈçɾʲɛtʲə
docht,,d̪ˠɔxt̪ˠ
dochtúir,Connacht,ˈd̪ˠɔxt̪ˠuːɾʲ
dochtúirí,Connacht,ˈd̪ˠɔxt̪ˠuːɾʲiː
dochtúr,,ˈd̪ˠɔxt̪ˠuːɾˠ
dochtúra,Connacht,ˈd̪ˠɔxt̪ˠuːɾˠə
dod,Munster; Connacht,d̪ˠɔd̪ˠ
doiciméad,Connacht,ˈd̪ˠɔcɪmʲeːd̪ˠ
doiligh,Connacht,ˈd̪ˠɛlʲiː
doimhneacht,Connacht,ˈd̪ˠevʲnʲəxt̪ˠ
doir,,d̪ˠɛɾʲ
doire,,ˈd̪ˠɛɾʲə
doirt,,d̪ˠɔɾˠtʲ
doirtear,,ˈd̪ˠɨ̞ɾˠtʲəɾˠ
dois,,d̪ˠɔʃ
dol,Ulster; Connacht,d̪ˠɔlˠ
dola,Munster; Connacht,ˈd̪ˠɔlˠə
dolaí,,ˈd̪ˠɔlˠiː
dollar,,ˈd̪ˠɔl̪ˠəɾˠ
dom,,d̪ˠɔmˠ
domasach,Connacht,ˈd̪ˠʊmˠəsˠəx
domlas,Connacht,ˈd̪ˠumˠlˠəsˠ
domsa,,ˈd̪ˠɔmˠsˠə
don,,"d̪ˠɔnˠ, d̪ˠənˠ"
dona,Connacht,"ˈd̪ˠɔnˠə, ˈd̪ˠɞnˠə, ˈd̪ˠɞn̪ˠə"
dona,Munster; Connacht,ˈd̪ˠɔn̪ˠə
donas,Connacht,"ˈd̪ˠʊnˠəsˠ, ˈd̪ˠʊn̪ˠəsˠ"
donasach,Munster; Connacht,ˈd̪ˠɔnˠəsˠəx
donna,,"ˈd̪ˠɔn̪ˠə, ˈd̪ˠʊn̪ˠə"
donnrua,,ˈd̪ˠɔn̪ˠˌɾˠuə
dorais,,ˈd̪ˠɔɾˠəʃ
doras,Ulster; Connacht,ˈd̪ˠɔɾˠəsˠ
dorchacht,Munster; Connacht,ˈd̪ˠɔɾˠəxəxt̪ˠ
dorchadas,,ˈd̪ˠɔɾˠəxəd̪ˠəsˠ
dord,,d̪ˠoːɾˠd̪ˠ
dordéan,Ulster; Connacht,"ˈd̪ˠoːɾˠd̪ˠˌeːnˠ, ˈd̪ˠoːɾˠd̪ˠˌeːn̪ˠ"
dorn,Connacht,d̪ˠoːɾˠn̪ˠ
dorrga,,
dortha,,"ˈd̪ˠɨ̞ɾˠhə, ˈd̪ˠʌɾˠhə"
dorú,,
dorú,Connacht,"d̪ˠɾˠuː, ˈd̪ˠaɾˠuː"
dos,,d̪ˠɔsˠ
dosanna,,ˈd̪ˠɔsˠən̪ˠə
dot,,d̪ˠɔt̪ˠ
drabhlás,Connacht,ˈd̪ˠɾˠəulˠɑːsˠ
drabhlásach,Connacht,ˈd̪ˠɾˠəulˠɑːsˠəx
draein,,d̪ˠɾˠeːnʲ
dragan,,ˈd̪ˠɾˠaɡənˠ
draid,,d̪ˠɾˠadʲ
draig,,d̪ˠɾˠaɟ
drama,,ˈd̪ˠɾˠamˠə
draoi,,d̪ˠɾˠiː
draoithe,,ˈd̪ˠɾˠiːhə
draíocht,,d̪ˠɾˠiəxt̪ˠ
draíochta,,ˈd̪ˠɾˠiəxt̪ˠə
draíodóir,Connacht,ˈd̪ˠɾˠiəd̪ˠoːɾʲ
dreach,,dʲɾʲax
dream,Connacht,dʲɾʲɑːmˠ
dream,Ulster; Connacht,dʲɾʲamˠ
dreama,Ulster; Connacht,ˈdʲɾʲamˠə
dreamanna,Ulster; Connacht,ˈdʲɾʲamˠən̪ˠə
dreancaid,,ˈdʲɾʲaŋkədʲ
dreas,,dʲɾʲasˠ
dreo,Munster; Connacht,dʲɾʲoː
dreoilín,Connacht,ˈdʲɾʲoːlʲiːnʲ
dreoite,Munster; Connacht,ˈdʲɾʲoːtʲə
dreolán,Connacht,"ˈdʲɾʲoːlˠɑːnˠ, ˈdʲɾʲoːl̪ˠɑːn̪ˠ"
dril,,dʲɾʲɪlʲ
dris,,dʲɾʲɪʃ
driseach,Connacht,ˈdʲɾʲɪʃəx
droch-,Connacht,d̪ˠɾˠɔx
drochaoibh,,ˈd̪ˠɾˠɔxiːvʲ
drochbhéasach,Connacht,d̪ˠɾɔxˈvʲeːsˠəx
drochmhúinte,,d̪ˠɾˠɔxˈ(w)uːn̠ʲtʲə
drochshúil,,d̪ˠɾˠɔxˈ(h)uːlʲ
droma,,ˈd̪ˠɾˠɔmˠə
dromanna,,ˈd̪ˠɾˠɔmˠən̪ˠə
dromchla,,ˈd̪ˠɾˠɔmˠxlˠə
dromán,Connacht,"ˈd̪ˠɾʊmˠɑːnˠ, ˈd̪ˠɾʊmˠɑːn̪ˠ"
dronuilleog,Connacht,ˈd̪ˠɾɔnˠˌɪl̠ʲoːɡ
druid,,d̪ˠɾˠɪdʲ
druide,,ˈd̪ˠɾˠɪdʲə
druideacha,,d̪ˠɾˠɪdʲəxə
druidim,Munster; Connacht,ˈd̪ˠɾˠɪdʲəmʲ
druncaera,Connacht,ˈd̪ˠɾˠʊŋkeːɾˠə
dráma,Munster; Connacht,ˈd̪ˠɾˠɑːmˠə
dréacht,,dʲɾʲeːxt̪ˠ
dréim,,dʲɾʲeːmʲ
dréimire,,ˈdʲɾʲeːmʲ(ə)ɾʲə
drúis,,d̪ˠɾˠuːʃ
dt,,"dʲ, d̪ˠ, tʲ, t̪ˠ"
dtaca,,"ˈd̪ˠakə, ˈd̪ˠɑkə"
dtae,,d̪ˠeː
dtaenna,,ˈd̪ˠeːn̪ˠə
dtaga,,ˈd̪ˠaɡə
dtailte,,ˈd̪ˠal̠ʲtʲə
dtaisce,,ˈd̪ˠaʃcɪ
dtarbh,Ulster; Connacht,ˈd̪ˠaɾˠuː
dte,,dʲɛ
dteach,,dʲax
dtearn,,dʲaːɾˠn̪ˠ
dteorainneacha,,ˈdʲoːɾˠən̠ʲəxə
dtiarna,,ˈdʲiəɾˠn̪ˠə
dtigh,Ulster; Connacht,dʲiː
dtiocfad,,ˈdʲʊkəd̪ˠ
dtiocfainn,,dʲʊkən̠ʲ
dtiocfá,,ˈdʲʊkfˠɑː
dtitfinn,,ˈdʲɪtʲən̠ʲ
dtithe,,ˈdʲɪhɪ
dtitinn,,ˈdʲɪtʲən̠ʲ
dtor,,d̪ˠɔɾˠ
dtorann,Munster; Connacht,ˈd̪ˠɔɾˠən̪ˠ
dtosach,Connacht,ˈd̪ˠɔsˠəx
dtreo,Munster; Connacht,dʲɾʲoː
dtrian,,"dʲɾʲiənˠ, dʲɾʲiən̪ˠ"
dtrátha,Munster; Connacht,ˈd̪ˠɾˠɑːhə
dtrí,,dʲɾʲiː
dtuama,,ˈd̪ˠuəmˠə
dtuigeann,,ˈd̪ˠɪɟən̪ˠ
dté,,dʲeː
dtéann,,dʲeːn̪ˠ
dtéid,,dʲeːdʲ
dtí,,dʲiː
dtíortha,,ˈdʲiːɾˠhə
dtír,,dʲiːɾʲ
dtóir,Munster; Connacht,d̪ˠoːɾʲ
dtóireacha,Munster; Connacht,ˈd̪ˠoːɾʲəxə
dua,,d̪ˠuə
duabhair,,ˈd̪ˠuəvˠəɾʲ
duadar,,ˈd̪ˠuəd̪ˠəɾˠ
duadh,,"ˈd̪ˠuə, ˈd̪ˠuəɡ"
duais,,ˈd̪ˠuəʃ
dual,,"d̪ˠuəlˠ, d̪ˠuəl̪ˠ"
dualgas,,"ˈd̪ˠuəlˠɡəsˠ, ˈd̪ˠuəl̪ˠɡəsˠ"
duamair,,ˈd̪ˠuəməɾʲ
duan,,"d̪ˠuənˠ, d̪ˠuən̪ˠ"
duas,,ˈd̪ˠuəsˠ
dubhach,Connacht,ˈd̪ˠʊwəx
ducht,,d̪ˠʊxt̪ˠ
dugaire,Munster; Connacht,ˈd̪ˠʊɡəɾʲə
duibh,,"d̪ˠɨ̞vʲ, d̪ˠɪvʲ"
duibhe,Connacht,ˈd̪ˠɪvʲə
duibheagán,Connacht,ˈd̪ˠivʲəɡɑːnˠ
duibheagán,Munster; Connacht,ˈd̪ˠivʲəɡɑːn̪ˠ
duid,,d̪ˠɪdʲ
duileasc,,ˈd̪ˠɪlʲəsˠk
duille,,d̪ˠɪlʲə
duilleach,Connacht,ˈd̪ˠɪl̠ʲəx
duilliúr,Connacht,ˈd̪ˠɪl̠ʲuːɾˠ
duine,Ulster; Munster; Connacht,ˈd̪ˠɪnʲə
duine fásta,,ˈd̪ˠɪnʲə ˈfˠɑːsˠt̪ˠə
duit,,d̪ˠɪtʲ
duitse,,ˈd̪ˠɪtʲʃə
dul,Ulster; Connacht,"d̪ˠʊlˠ, d̪ˠʊl̪ˠ"
dula,,ˈd̪ˠʊlˠə
dulta,,ˈd̪ˠʊl̪ˠt̪ˠə
dusta,,"ˈd̪ˠɪsˠt̪ˠə, ˈd̪ˠʊsˠt̪ˠə"
duán,Connacht,"ˈd̪ˠuːɑːnˠ, ˈd̪ˠuːɑːn̪ˠ"
dá,Munster; Connacht,d̪ˠɑː
dá bhrí sin,,d̪ˠɑː ˈvʲɾʲiː ʃɪnʲ
dáil,Munster; Connacht,d̪ˠɑːlʲ
dáimh,Munster; Connacht,d̪ˠɑːvʲ
dáir,,"d̪ˠaːɾʲ, d̪ˠɑːɾʲ"
dáiríre,Munster; Connacht,d̪ˠɑːˈɾʲiːɾʲə
dála,Munster; Connacht,ˈd̪ˠɑːlˠə
dán,Connacht,d̪ˠɑːnˠ
dán,Munster; Connacht,d̪ˠɑːn̪ˠ
dána,Munster; Connacht,ˈd̪ˠɑːnˠə
dánlann,Munster; Connacht,ˈd̪ˠɑːn̪ˠl̪ˠən̪ˠ
dár,,d̪ˠɑːɾˠ
dáréag,,d̪ˠɑːˈɾˠeːɡ
dáta,Munster; Connacht,ˈd̪ˠɑːt̪ˠə
dé,,dʲeː
déad,,dʲeːd̪ˠ
déag,,dʲeːɡ
déan,,"dʲa(ː)nˠ, dʲeːnˠ"
