,tags,ipa,word,region
2,Ulster,/ˈtʲɾʲeːɟəmˠ/,tréigim,Ulster
3,Ulster,[ˈtʲɾʲeiɟəmˠ],tréigim,Ulster
0,,/ˈkɾˠoːtʲəʃ/,Cróitis,
0,Connacht,/ˈeːkɾˠɑːvˠ/,éagrábhadh,Connacht
0,Munster,/eːˈlʲiːmʲ/,éilím,Munster
1,Connacht,/ˈeːlʲiːmʲ/,éilím,Connacht
2,Ulster,/ˈeːlʲimˠ/,éilím,Ulster
0,Connacht,/ˈeːlʲiːɾʲ/,éilítear,Connacht
0,Ulster,/ˈl̠ʲan̪ˠæn̠ʲ ʃiː/,leannán sí,Ulster
0,,/ˈkahəsˠiː/,Ó Cathasaigh,
0,Ulster,/ˈmʲɨ̞n̪ˠə/,mionna,Ulster
0,Ulster,/ˈtʲan̪ˠəmˠ/,teannaim,Ulster
0,,/ˈɛtʲəmʲ/,eitim,
0,Munster,/ˈlʲɛɾʲɪɟ/,leirg,Munster
1,Connacht; Ulster,/ˈl̠ʲɛɾʲɪɟ/,leirg,Connacht; Ulster
0,Munster,/ˈtʲɛhəmʲ/,teithim,Munster
0,Ulster,/bʲan̪ˠ ˈl̪ˠiə/,bean luí,Ulster
0,,/bʲlʲeːnˠ/,bléan,
1,,/bʲlʲeːn̪ˠ/,bléan,
0,Ulster,/ˈsˠl̪ˠaːn̪ˠl̪ˠəsˠ/,slánlus,Ulster
0,Ulster,/ˈsˠpʲɾʲɨn̪ˠl̪ˠə/,sprionla,Ulster
0,Munster,/ˈkɑn̪ˠəmʲ/,canaim,Munster
1,Aran,/ˈkɑnəmʲ/,canaim,Connacht
2,Cois-Fharraige; Mayo,/ˈkanˠəmʲ/,canaim,Connacht; Connacht
3,Cois-Fharraige; Mayo,/ˈkan̪ˠəmʲ/,canaim,Connacht; Connacht
4,Ulster,/ˈkanˠəmˠ/,canaim,Ulster
5,Ulster,/ˈkan̪ˠəmˠ/,canaim,Ulster
0,Ulster,/ˈkaːɾˠn̪ˠanˠ/,carnán,Ulster
1,Ulster,/ˈkaːɾˠn̪ˠan̪ˠ/,carnán,Ulster
0,Munster,/ˈiːlʲɪɟ/,aoiligh,Munster
1,Connacht,/ˈiːlʲə/,aoiligh,Connacht
2,Connacht,/ˈiːlʲiː/,aoiligh,Connacht
3,Ulster,/ˈiːlʲi/,aoiligh,Ulster
0,Ulster,/ˈl̪ˠuːbˠəɾˠn̪ˠĩ/,lúbarnaíl,Ulster
0,Ulster,/ˈkɔsˠn̪ˠu/,cosnamh,Ulster
0,,/sˠn̪ˠiː/,snoí,
0,Munster,/kɾˠəˈn̪ˠoːɡ/,crannóg,Munster
1,Connacht,/ˈkɾˠan̪ˠoːɡ/,crannóg,Connacht
2,Ulster,/ˈkɾˠan̪ˠaɡ/,crannóg,Ulster
0,,/kʌʃc/,coisc,
0,,/ˈɟaɾʲədʲ/,geairid,
0,Munster,/fʲaˈɾʲiːnʲ/,feairín,Munster
1,Aran,/ˈfʲaɾˠiːnʲ/,feairín,Connacht
0,Munster,/bʲaˈnʲiːnʲ/,beainín,Munster
0,Munster,/fʲaun̪ˠ/,feann,Munster
1,Galway,/fʲɑːn̪ˠ/,feann,Connacht
2,Mayo; Ulster,/fʲan̪ˠ/,feann,Connacht; Ulster
3,,,feann,
0,Ulster,/ˈfʲan̪ˠhə/,feannfaidh,Ulster
0,Ulster,/ˈtʲan̪ˠhə/,teannfaidh,Ulster
0,Ulster,/ˈbˠanˠəfˠanˠ/,banbhán,Ulster
1,Ulster,/ˈbˠan̪ˠəfan̪ˠ/,banbhán,Ulster
0,Munster,/d̪ˠɑmˠəˈn̪ˠiːmʲ/,damnaím,Munster
1,Connacht,/ˈd̪ˠamˠnˠiːmʲ/,damnaím,Connacht
2,Connacht,/ˈd̪ˠamˠn̪ˠiːmʲ/,damnaím,Connacht
3,Ulster,/ˈd̪ˠamˠnˠimˠ/,damnaím,Ulster
4,Ulster,/ˈd̪ˠamˠn̪ˠimˠ/,damnaím,Ulster
0,Munster,/ˈɟlʲɨ̞sˠkəɾˠn̪ˠəx/,glioscarnach,Munster
0,,/ˈpʲɾʲɪsˠl̪ˠəɾʲə/,prioslaire,
1,Munster; also,/ˈpʲɾʲɨ̞sˠl̪ˠəɾʲə/,prioslaire,Munster; also
0,,/ˈbʲɾʲɨ̞t̪ˠə/,briota,
0,,/kuː ˈd̪ˠoʊ.ɾaːnʲ/,cú dobhráin,
0,,/ˈkoːt̪ˠə ˈfʲaɾˠhənʲə/,cóta fearthainne,
0,,/ˈceːɡəɾˠ/,cé gur,
1,Ulster,/ˈceɡəɾˠ/,cé gur,Ulster
0,,/ˈkɪɾʲəˌbas/,Ciribeas,
0,,/ˈkɪɾʲəˌbatiː/,Cireabaití,
0,Munster,/əuˈɾˠɑːn̪ˠ/,Odhrán,Munster
1,Connacht,/ˈoːɾˠɑːnˠ/,Odhrán,Connacht
2,Ulster,/ˈoːɾˠanˠ/,Odhrán,Ulster
0,Ulster,/ˈkoːnˠɾˠaxə/,cónracha,Ulster
0,Ulster,/ˈl̠ʲɨ̞nˠɾˠuə/,lionn rua,Ulster
0,Ulster,/ˈmʲeː(n̪ˠ)ɾˠə/,méanar,Ulster
0,Ulster,/ˈdʲɾʲasˠu/,dreasú,Ulster
0,Connacht; Munster,/ˈsˠt̪ˠɑːd̪ˠəsˠ/,stádas,Connacht; Munster
1,Ulster,/ˈsˠt̪ˠaːd̪ˠəsˠ/,stádas,Ulster
0,Ulster,/ˈmˠuːnˠhə/,múnfaidh,Ulster
1,Ulster,/ˈmˠuːn̪ˠhə/,múnfaidh,Ulster
0,Ulster,/ˈkɾˠʌhnˠi/,cronaigh,Ulster
1,Ulster,/ˈkɾˠʌhn̪ˠi/,cronaigh,Ulster
0,Ulster,/ˈcɾʲahnˠi/,creathnaigh,Ulster
1,Ulster,/ˈcɾʲahn̪ˠi/,creathnaigh,Ulster
0,Ulster,/ˈkɾˠʌhnˠimˠ/,cronaím,Ulster
1,Ulster,/ˈkɾˠʌhn̪ˠimˠ/,cronaím,Ulster
0,Ulster,/ˈcɾʲahnˠu/,creathnú,Ulster
1,Ulster,/ˈcɾʲahn̪ˠu/,creathnú,Ulster
0,Ulster,/ˈfˠɔɾʲəmʲn̠ʲəʃa(x)/,foirmniseach,Ulster
0,Ulster,/kəˈdʲeː ənˠ ˈt̪ˠanʲəmʲ əˈt̪ˠaː ɔɾˠt̪ˠ/,cad é an t-ainm atá ort,Ulster
0,Kerry,/ˈdʲɾʲɨ̞həlʲə/,drithle,Munster
0,Munster,/ˈlʲɨ̞bˠəɾˠn̪ˠəx/,liobarnach,Munster
1,Munster,/ˈlʲɯbˠəɾˠn̪ˠəx/,liobarnach,Munster
0,,/ˈɡeːlʲic/,Gaeilic,
0,Munster,/ˈtʲaŋəvˠɪɟ/,teagmhaigh,Munster
1,Connacht,/ˈtʲaɡwə/,teagmhaigh,Connacht
2,Connacht,/ˈtʲaɡwiː/,teagmhaigh,Connacht
3,Ulster,/ˈtʲaŋwi/,teagmhaigh,Ulster
0,Ulster,/kəˈdʲeː ənˠ d̪ˠoːj əˈt̪ˠaː ɔɾˠt̪ˠ/,cad é an dóigh atá ort,Ulster
0,Ulster,/ˈn̠ʲaɾˠt̪ˠɾˠa(x)/,neartrach,Ulster
0,Connacht,/ˈn̠ʲɪsˠkoːdʲ/,neascóid,Connacht
1,Ulster,/ˈn̠ʲasˠkɔdʲ/,neascóid,Ulster
0,Ulster,/ˌn̠ʲãuˈhɪl̠ʲəmˠia(x)/,neamhthuilleamaíoch,Ulster
0,,/n̠ʲoːnʲ/,neoin,
0,Ulster,/ˈbˠɪn̠ʲanˠ/,buinneán,Ulster
1,Ulster,/ˈbˠɪn̠ʲan̪ˠ/,buinneán,Ulster
0,Ulster,/ˈbˠɪn̠ʲanˠ ˈbˠiː/,bonnán buí,Ulster
1,Ulster,/ˈbˠɪn̠ʲan̪ˠ ˈbˠiː/,bonnán buí,Ulster
0,Connacht; Galway,/ˈin̠ʲəx/,inneach,Connacht; Connacht
1,Connacht; Mayo,/ˈin̠ʲəx/,inneach,Connacht; Connacht
2,Connacht,/ˈɪn̠ʲax/,inneach,Connacht
3,Ulster,/ˈin̠ʲa(x)/,inneach,Ulster
0,Munster,/ɪˈnʲuːnʲ/ ~ /ɪˈnʲoːnʲ/,inneoin,Munster
1,Connacht,/ˈin̠ʲuːnʲ/,inneoin,Connacht
2,Ulster,/ˈin̠ʲæɾʲ/,inneoin,Ulster
3,Ulster,/ˈɨn̠ʲɛɾʲ/,inneoin,Ulster
4,Ulster,/ˈɨn̠ʲəɾˠ/,inneoin,Ulster
5,,,inneoin,
0,Ulster,/ˈin̠ʲæɾʲ/,inneoir,Ulster
1,Ulster,/ˈɨn̠ʲɛɾʲ/,inneoir,Ulster
2,Ulster,/ˈɨn̠ʲəɾˠ/,inneoir,Ulster
0,,/əsˠˈkɪn̠ʲə/,os coinne,
0,Ulster,/ˈmˠæn̠ʲəɾʲ/,mainnear,Ulster
0,Connacht; Ulster,/ˈaɾˠən̠ʲ/,arraing,Connacht; Ulster
0,Ulster,/ˈaɾˠən̠ʲaxə/,arraingeacha,Ulster
0,Munster,/aʃˈtʲɾʲiːmʲ/,aistrím,Munster
0,,/d̪ˠɾˠeːnʲ/,draein,
0,,/ˈd̪ˠɔxmˠə/,dochma,
0,,/ˈdʲuːɾˠəkəsˠ/,diúracas,
0,Ulster,/ˈʃæn̠ʲl̠ʲeːmʲ/,seanléim,Ulster
0,Ulster,/ˈl̠ʲeːnˠuɾˠ/,léanmhar,Ulster
1,Ulster,/ˈl̠ʲeːn̪ˠuɾˠ/,léanmhar,Ulster
0,Ulster,/ˈt̪ˠɨ̞n̠ʲtʲə/,tointe,Ulster
0,,/ˈbʲɪnʲədʲ/,binid,
0,Ulster,/ˈbˠæn̠ʲʃə/,bainse,Ulster
0,Ulster,/ˈɪn̠ʲʃaxəsˠ/,inseachas,Ulster
0,Ulster,/ˈkɪn̠ʲʃclʲɔ/,coinscleo,Ulster
0,Munster,/n̪ˠeːˈvˠoːɡ/,naomhóg,Munster
1,Munster,/n̪ˠɑɪ(ə)ˈvˠoːɡ/,naomhóg,Munster
0,,/ˈfʲasˠkəɾˠ/,feascar,
0,,/ˈfʲamˠən̠ʲəx/,feamainneach,
0,,/fʲaxt̪ˠ/,feacht,
0,,/ˈd̪ˠuːɣusˠ/,Dubhghus,
0,,/ˈbˠɾˠan̪ˠd̪ˠuː/,Brandubh,
0,,/ˈfʲɾʲɪʃn̠ʲæʃa(x)/,frisnéiseach,
0,Munster,/ˈt̪ˠɑɾˠkəʃnʲə/,tarcaisne,Munster
1,Connacht; Ulster,/ˈt̪ˠaɾˠkəʃn̠ʲə/,tarcaisne,Connacht; Ulster
0,Ulster,/ˈfˠaɾˠsˠn̠ʲulʲ/,fairsingiúil,Ulster
0,Ulster,/ˈfˠaɾˠsˠn̠ʲa(x)/,fairsingeach,Ulster
0,Ulster,/ˈfˠaɾˠsˠn̠ʲaxəsˠ/,fairsingeachas,Ulster
0,Ulster,/ˈd̪ˠɔːɾˠən̠ʲ/,doghrainn,Ulster
0,Ulster,/ˈkɨ̞vʲlʲən̠ʲ/,coimhlint,Ulster
0,Ulster,/ˈɪɟɪn̠ʲ/,igín,Ulster
0,Ulster,/ˈɪɟɪn̠ʲ/,uiginn,Ulster
0,,/ˈɪɟn̠ʲaxə/,uigneacha,
0,Ulster,/ˈʃɪn̠ʲhə/,seinnfidh,Ulster
0,,/iːmʲ/,-ím,
1,Ulster,/iːmˠ/,-ím,Ulster
0,,/iːn̠ʲ/,-ínn,
0,Munster,/iːɡ/,-íodh,Munster
1,Galway,/iːvˠ/,-íodh,Connacht
2,Mayo; Ulster,/iːw/,-íodh,Connacht; Ulster
3,Munster,/iːx/,-íodh,Munster
4,Galway,/iːtʲ/,-íodh,Connacht
5,Galway,/iːx/,-íodh,Connacht
6,Mayo; Ulster,/iːtʲ/,-íodh,Connacht; Ulster
7,Mayo; Ulster,/iːw/,-íodh,Connacht; Ulster
0,,[iːmʲədʲ],-ímid,
0,,[həmʲədʲ],-fimid,
0,Munster,/əmˠəɾʲ/,-amar,Munster
0,,/iːmʲəʃ/,-ímis,
0,,/əmʲəʃ/,-imis,
0,,/oːmʲəʃ/,-óimis,
0,,/həmʲəʃ/,-fimis,
0,,[oːmʲədʲ],-óimid,
0,,/hən̠ʲ/,-finn,
0,,/ədʲiːʃ/,-idís,
0,,/hədʲiːʃ/,-fidís,
0,,/iːdʲiːʃ/,-ídís,
0,,/oːdʲiːʃ/,-óidís,
0,,/oːn̠ʲ/,-óinn,
0,,/oːhaː/,-ófá,
1,,/oːfˠaː/,-ófá,
0,,/iːtʲaː/,-íteá,
0,,/iːtʲiː/,-ítí,
0,,/oːhiː/,-ófaí,
0,,/iːtʲəɾˠ/,-ítear,
0,,/hiː/,-fí,
1,,/fʲiː/,-fí,
0,,/tʲiː/,-tí,
0,,/t̪ˠaː/,-tá,
0,,/əɟiː/,-igí,
0,,/iːɟiː/,-ígí,
0,Munster,/fˠəɾˠ/,-far,Munster
1,Ulster,/həɾˠ/,-far,Ulster
0,,/oˠhəɾˠ/,-ófar,
0,Munster,/oːx/,-ódh,Munster
1,Galway,/oːtʲ/,-ódh,Connacht
2,Galway,/oːx/,-ódh,Connacht
3,Mayo,/oːtʲ/,-ódh,Connacht
4,Mayo,/oːw/,-ódh,Connacht
5,Ulster,/ɔːhətʲ/,-ódh,Ulster
6,Ulster,/ɔːhu/,-ódh,Ulster
0,Munster,/fˠəˈnʲuːlʲ/,fuinniúil,Munster
0,Ulster,/ˈmˠænʲæɾʲ/,mainéar,Ulster
0,Ulster,/ˈsˠmˠaxtʲiːnʲ/,smachtín,Ulster
0,Ulster,/ˈʃasˠkənʲ/,seascann,Ulster
0,Ulster,/ˈʃɪcnʲə/,seicin,Ulster
0,,/iːsˠ/,-íos,
0,,/həsˠ/,-fas,
0,Ulster,/ˈkaːnʲhə/,cáinfidh,Ulster
0,Ulster,/ˈkaːhnʲinʲ/,cáithnín,Ulster
0,Munster,/ˈst̪ˠɞh/,stoth,Munster
0,Connacht,/ˈkad̪ˠɑːnˠ/,cadán,Connacht
1,Connacht,/ˈkad̪ˠɑːn̪ˠ/,cadán,Connacht
0,Ulster,/ˈkɔmˠa(x)/,comach,Ulster
0,Ulster,/ˈlʲɔːfˠə/,leofa,Ulster
0,Connacht; Munster,/ˈɟeːvʲən̪ˠəx/,géibheannach,Connacht; Munster
1,Ulster,/ˈɟeːvʲən̪ˠa(x)/,géibheannach,Ulster
0,Ulster,/pˠlˠaːj/,plá,Ulster
1,Ulster,/pˠl̪ˠaːj/,plá,Ulster
0,,/ˈʃal̪ˠə/,seala,
1,,/ˈʃalˠə/,seala,
0,Connacht,/ˈpˠʊtʲəx/,puiteach,Connacht
0,Ulster,/ˈbˠɾˠɪhnʲə/,bruithne,Ulster
0,Ulster,/ˈcɔː ˈbˠɾˠɪhnʲə/,ceo bruithne,Ulster
0,,/ˈfˠɪlʲɪcəx/,fuiliceach,
0,Cork,/ˈsˠaun̪ˠt̪ˠəx/,santach,Munster
1,Kerry,/ˈsˠainʲtʲəx/,santach,Munster
0,Munster,/d̪ˠəˈɾˠuː/,dorú,Munster
1,Munster,/d̪ˠaˈɾˠuː/,dorú,Munster
2,Connacht,/d̪ˠɾˠuː/,dorú,Connacht
3,Connacht,/ˈd̪ˠaɾˠuː/,dorú,Connacht
4,Ulster,/ˈd̪ˠɔɾˠəɡə/,dorú,Ulster
5,,,dorú,
0,Munster,/fʲlʲəˈxɑ̃ːn/,fliuchán,Munster
1,Munster,/fʲlʲɯˈxɑ̃ːn/,fliuchán,Munster
0,Munster,/bʲaˈhuː/,beathú,Munster
0,Munster,/l̪ˠəˈɡuː/,lagú,Munster
1,Munster,/l̪ˠɑˈɡuː/,lagú,Munster
0,Munster,/tʲɾʲiˈmˠuː/,triomú,Munster
1,Munster,/tʲɾʲɨ̞ˈmˠuː/,triomú,Munster
2,Munster,/tʲiːɾʲˈmˠuː/,triomú,Munster
3,Connacht,/ˈtʲɾʲumˠuː/ ~ /ˈtʲɾʲimˠuː/,triomú,Connacht
4,Ulster,/ˈtʲɾʲɨmˠuː/,triomú,Ulster
5,Ulster,/ˈtʲɾʲʌmˠu/,triomú,Ulster
0,Ulster,/ˈsˠpʌɾˠa(x)/,speireach,Ulster
0,Ulster,/ˈd̪ˠɔɾˠəɡə/,dorrga,Ulster
1,,,dorrga,
0,Connacht,/ˈkaɾˠiː/,carria,Connacht
1,Ulster,/ˈkaɾˠiə/,carria,Ulster
0,Munster,/mˠəˈɾˠiːmʲ/,maraím,Munster
1,Connacht,/ˈmˠaɾˠiːmʲ/,maraím,Connacht
2,Ulster,/ˈmˠaɾˠəwimˠ/,maraím,Ulster
0,Munster,/cɪˈnʲuːnʲtʲ/,cinniúint,Munster
0,Munster,/pˠɪmʲˈciːn/,puimcín,Munster
1,Connacht,/ˈpˠɪmʲciːn/,puimcín,Connacht
2,Ulster,/ˈpˠɪmʲcɪn̠ʲ/,puimcín,Ulster
0,Munster,/lʲovˠ/,leomh,Munster
1,Connacht; Ulster,/l̠ʲow/,leomh,Connacht; Ulster
0,Ulster,/ˈsˠɾˠaːdʲɔɡ/,sráideog,Ulster
1,Ulster,[ˈʂ(ɽ)aːdʲɔɡ],sráideog,Ulster
0,Munster,/ˈsˠn̪ˠɑːhə/,snátha,Munster
1,Connacht,/sˠn̪ˠɑː/,snátha,Connacht
2,Ulster,/sˠn̪ˠaː/,snátha,Ulster
0,,/ˈʃan̪ˠəɡəɾʲə/,seangaire,
1,,/ˈʃanˠəɡəɾʲə/,seangaire,
0,,/ˈɡʊsˠt̪ˠəl̪ˠ/,gustal,
1,,/ˈɡʊsˠt̪ˠəlˠ/,gustal,
0,Munster,/ˈɯn̪ˠəsˠ/,ionas,Munster
1,Munster,/ˈʊn̪ˠəsˠ/,ionas,Munster
0,Connacht,/ˈsˠkal̠ʲəɡɑːnˠ/,scailleagán,Connacht
1,Connacht,/ˈsˠkal̠ʲəɡɑːn̪ˠ/,scailleagán,Connacht
0,Munster,/mʲiːɑ̯ɾˠˈn̪ˠɑː(i̯)lʲ/,méarnáil,Munster
0,,/dʲæsˠk/,deasc,
