tags,ipa,word,tags_
Ulster Irish,/ˈɑmˠəd̪ˠɑnˠ/,amadán,
Munster Irish,[ɑmˠəˈd̪ˠɑːnʲ],amadáin,
Connacht Irish,[ˈamˠəd̪ˠɑːnʲ],amadáin,
Ulster Irish,[ˈamˠəd̪ˠænʲ],amadáin,
Connacht Irish; Munster Irish,/mˠn̪ˠɑː/,mná,
Connacht Irish; Munster Irish,[mˠn̪ˠɑ̃ː],mná,
Connacht Irish; Connacht Irish,/mˠɾˠɑː/,mná,
Ulster Irish,/mˠɾˠaː/,mná,
,[ˈʃiːhə],síthe,
,/bʲanˠ ʃiː/,bean sí,
,/bʲan̪ˠ ʃiː/,bean sí,
,/ˈbˠoːhəɾˠ/,bóthar,
Connacht Irish,/ˈbˠoːɾˠ/,bóthar,
Ulster Irish,/ˈbˠɔhəɾˠ/,bóthar,
Connacht Irish; Munster Irish,/ˈboːhəɾʲ/,bóthair,
Ulster Irish,/ˈbɔhəɾʲ/,bóthair,
,/ˈbˠoːhɾʲə/,bóithre,
,/ˈbˠoːɾʲə/,bóithre,
,/ˈbˠoːɾʲhə/,bóithre,
,/ˈbˠɔɡə/,boga,
,/bˠɪɟ/,boig,
,[ˈbˠɛɟə],boige,
,/ˈkɪɾʲə/,cuire,
,/bˠasˠ/,bas,
Connacht Irish; Munster Irish,/ˈkɔsˠə/,cosa,
Ulster Irish,/ˈkʌsˠə/,cosa,
Connacht Irish; Munster Irish,/bˠɾˠoːɡ/,bróg,
Ulster Irish,/bˠɾˠɔːɡ/,bróg,
,/ˈbˠɾˠoːɟɪ/,bróige,
Munster Irish,[ˈbˠɾˠoːɡə],bróga,
Connacht Irish,[ˈbˠɾˠoːɡə],bróga,
Connacht Irish,[ˈbˠɾˠoːɡiː],bróga,
Munster Irish,[ˈbˠɾˠɔːɡə],bróga,
Munster Irish,/kl̪ˠaun̪ˠ/,clann,
Connacht Irish,/klˠɑːn̪ˠ/,clann,
Connacht Irish,/kl̪ˠɑːn̪ˠ/,clann,
Connacht Irish; Ulster Irish,/klˠan̪ˠ/,clann,
Munster Irish,/ˈkl̪ˠanʲə/,clainne,
Connacht Irish,/ˈklˠɪn̠ʲə/,clainne,
,[ˈklˠan̪ˠə],clanna,
Munster Irish,/kɑˈlʲiːnʲ/,cailín,
Connacht Irish,/ˈkalʲiːnʲ/,cailín,
Ulster Irish,/ˈkælʲinʲ/,cailín,
Ulster Irish,/ˈkal̠ʲinʲ/,cailín,
Munster Irish,/kɑˈlʲiːˌnʲiː/,cailíní,
Connacht Irish,/ˈkalʲiːnʲiː/,cailíní,
Connacht Irish; Connacht Irish,[ˈkaːlʲiːnʲiː],cailíní,
Ulster Irish,/ˈkælʲiːnʲi/,cailíní,
,[ˈkɾˠacə],craice,
,/ˈkɾˠacən̪ˠə/,craiceanna,
Connacht Irish,/d̪ˠɾˠiːmʲ/,droim,
Connacht Irish; Ulster Irish,/d̪ˠɾˠɪmʲ/,droim,
,/ˈd̪ˠɾˠɔmˠə/,droma,
,[ˈd̪ˠɾˠɔmˠən̪ˠə],dromanna,
,/ˈɛʃcəɾʲ/,eiscir,
,[ˈasˠkɾˠəx],eascrach,
Connacht Irish; Munster Irish,/l̠ʲoːɾˠ/,leor,
Ulster Irish,/l̠ʲɔːɾˠ/,leor,
,/ɡɪbʲ/,goib,
,/ˈɡɔbˠə/,goba,
Connacht Irish,/ˈɡɔbˠiː/,goba,
,[ˈɡɔpˠə],gobtha,
,/kiːnʲ/,caoin,
Munster Irish,/kiːˈvʲiːnʲ/,Caoimhín,
Connacht Irish,/ˈkiːvʲiːnʲ/,Caoimhín,
Ulster Irish,/ˈkiːvʲinʲ/,Caoimhín,
Connacht Irish,/ˈl̪ˠʊxəɾˠəxɑːnˠ/,lucharachán,General Irish
Munster Irish,/ˈuːnʲʃəχ/,óinseach,
Ulster Irish,/ˈoːn̠ʲʃa(x)/,óinseach,
Munster Irish,[oːnʲˈʃiː],óinsí,
Connacht Irish,[ˈoːn̠ʲʃiː],óinsí,
Ulster Irish,[ˈɔːn̠ʲʃi],óinsí,
,[ˈoːɲʃəxə],óinseacha,
Munster Irish,[fˠɑːˈɲiː],fáinní,
Munster Irish; Munster Irish,[fˠɑːˈn̠ʲiː],fáinní,
Connacht Irish,[ˈfˠɑːn̠ʲiː],fáinní,
Ulster Irish,[ˈfˠæːn̠ʲi],fáinní,
Munster Irish,/ˈfˠɑːɲə/,fáinne,
Munster Irish; Munster Irish,/ˈfˠɑːnʲə/,fáinne,
Connacht Irish,/ˈfˠɑːn̠ʲə/,fáinne,
Ulster Irish,/ˈfˠaːn̠ʲə/,fáinne,
Munster Irish,[pˠəˈtʲiːnʲ],poitín,
Connacht Irish,[ˈpˠɛtʲiːnʲ],poitín,
Ulster Irish,[ˈpˠɛtʲinʲ],poitín,
Munster Irish,[ʃiːˈbʲiːnʲ],síbín,
Connacht Irish,[ˈʃiːbʲiːnʲ],síbín,
Ulster Irish,[ˈʃiːbʲinʲ],síbín,
,/sˠl̪ˠuə/,slua,
Ulster Irish,/sˠl̪ˠɔː/,slua,
,[ˈsˠl̪ˠabˠə],slaba,
Munster Irish,/sˠmʲɪdʲəˈɾʲiːnʲiː/,smidiríní,
Connacht Irish,/ˈsˠmʲɪdʲəɾʲiːnʲiː/,smidiríní,
Ulster Irish,/ˈsˠmʲɪdʲəɾʲinʲi/,smidiríní,
Munster Irish,/ˈt̪ˠɪlʲə/,tuilleadh,
Connacht Irish,/ˈtʲil̠ʲə/,tuilleadh,
Connacht Irish; Ulster Irish,/ˈtʲil̠ʲuː/,tuilleadh,
Munster Irish,/ˈt̪ˠɪlʲəɡ/,tuilleadh,
Connacht Irish,/ˈtʲil̠ʲəvˠ/,tuilleadh,
Munster Irish,/ˈt̪ˠɪlʲəx/,tuilleadh,
Connacht Irish,/ˈtʲil̠ʲətʲ/,tuilleadh,
Connacht Irish,/ˈtʲil̠ʲəx/,tuilleadh,
Connacht Irish; Ulster Irish,/ˈtʲil̠ʲətʲ/,tuilleadh,
,/ˈbʲahə/,beatha,
Connacht Irish,/ˈbʲahə/,beatha,
Connacht Irish,/ˈbʲæhə/,beatha,
Connacht Irish,/ˈbʲaː/,beatha,
,/bʲɪh/,bith,
,/bʲɪ/,bith,
,[ˈbʲahiː],beathaí,
,[bʲaˈhiː],beathaí,
Connacht Irish; Munster Irish,/ˈɡɔbˠə/,gobadh,
Connacht Irish,/ˈɡɔbˠuː/,gobadh,
Ulster Irish,/ˈɡʌbˠu/,gobadh,
Munster Irish,/ˈɡɔbˠəx/,gobadh,
Connacht Irish,/ˈɡɔbˠətʲ/,gobadh,
Connacht Irish,/ˈɡɔbˠəx/,gobadh,
Ulster Irish,/ˈɡʌbˠətʲ/,gobadh,
Connacht Irish; Munster Irish,/t̪ˠɑː/,tá,
,/t̪ˠaː/,tá,
,/ʃuːl̪ˠ/,siúl,
,/ʃuːlˠ/,siúl,
,/ˈʃuːlˠən̪ˠ/,siúlann,
,/ʃuːlʲ/,siúil,
,/ˈʃuːl̪ˠt̪ˠə/,siúlta,
Munster Irish,/ɾˠɯh/,rith,
Munster Irish,/ɾˠɞh/,rith,
Connacht Irish,/ɾˠʊ/,rith,
Ulster Irish,/ɾˠɪç/,rith,
Ulster Irish,/ɾˠɯç/,rith,
,/ˈiːsˠə/,íosfaidh,
,/ˈiːsˠɪɟ/,íosfaidh,
,/ˈiːsˠiː/,íosfaidh,
Munster Irish,/ˈihɪ/,ithe,
Connacht Irish,/ˈiːhə/,ithe,
Connacht Irish,/ˈiː.ə/,ithe,
Connacht Irish,/iə/,ithe,
Connacht Irish,/iː/,ithe,
Connacht Irish,/i/,ithe,
Connacht Irish; Ulster Irish,/ˈiçə/,ithe,
,/ˈitʲə/,ite,
,/i(h)/,ith,
Connacht Irish,/iː/,ith,
Ulster Irish,/iç/,ith,
Munster Irish,/oːl̪ˠ/,ól,
Connacht Irish,/oːlˠ/,ól,
Connacht Irish,/oːl̪ˠ/,ól,
Ulster Irish,/ɔːlˠ/,ól,
Ulster Irish,/ɔːl̪ˠ/,ól,
Connacht Irish; Munster Irish,/ˈɡɑːɾʲə/,gáire,
Ulster Irish,/ˈɡaːɾʲə/,gáire,
Munster Irish,/ɡɑːˈɾʲiː/,gáirí,
Connacht Irish,/ˈɡɑːɾʲiː/,gáirí,
Ulster Irish,/ˈɡaːɾʲi(ː)/,gáirí,
Munster Irish,/ɡɔl̪ˠ/,gol,
Connacht Irish,/ɡɔlˠ/,gol,
Connacht Irish,/ɡɔl̪ˠ/,gol,
Ulster Irish,/ɡʌlˠ/,gol,
Ulster Irish,/ɡʌl̪ˠ/,gol,
,/ɡɛlʲ/,goil,
,/ɡɔlʲ/,goil,Connacht Irish; Ulster Irish
Connacht Irish,/ɡɞl/,goil,Connacht Irish; Ulster Irish
Munster Irish,/kɑinʲtʲ/,caint,
Connacht Irish,/kanʲtʲ/,caint,
Connacht Irish,/kan̠ʲtʲ/,caint,
Connacht Irish; Connacht Irish,[kaːn̠ʲtʲ],caint,
Ulster Irish,/kæn̠ʲtʲ/,caint,
,/ˈkan̠ʲtʲə/,cainte,
,[kan̠ʲtʲənə],cainteanna,
Munster Irish,/tʲeːɟ/,téigh,
Connacht Irish,/tʲeːj/,téigh,
Connacht Irish,/tʲəi/,téigh,
Ulster Irish,/tʲeː/,téigh,
Ulster Irish,[tʲɛː],téigh,
Ulster Irish,/tʲəi/,téigh,
Ulster Irish,[tʲei],téigh,
Connacht Irish; Ulster Irish,/tʲeːj/,téigh,
Munster Irish,/xuə/,chuaigh,
Munster Irish,/xuəɟ/,chuaigh,
Connacht Irish,/xuə/,chuaigh,
Connacht Irish,/fˠuə/,chuaigh,
Connacht Irish,/fˠuəj/,chuaigh,
Ulster Irish,/xuə/,chuaigh,
Ulster Irish,/huəj/,chuaigh,
Ulster Irish,[hui̯],chuaigh,
,/tʲeːn̪ˠ/,téann,
Munster Irish,/tʲəin̪ˠ/,téann,
Ulster Irish,/tʲeːn̪ˠ/,téann,
Ulster Irish,[tʲɛən̪ˠ],téann,
,/ˈxuəhəsˠ/,chuathas,
,/ˈdʲaxə/,deachaigh,
Munster Irish,/ˈdʲaxəɟ/,deachaigh,
Connacht Irish,/ˈdʲaxə/,deachaigh,
Connacht Irish,/ˈdʲaxiː/,deachaigh,
Ulster Irish,/ˈdʲaxi/,deachaigh,
Munster Irish,/d̪ˠɞl̪ˠ/,dul,
Connacht Irish; Ulster Irish,/d̪ˠʊlˠ/,dul,
Connacht Irish; Ulster Irish,/d̪ˠʊl̪ˠ/,dul,
,[ˈdʲaxəsˠ],deachthas,
,[ˈd̪ˠʊl̪ˠt̪ˠə],dulta,
,/ˈt̪ˠaɡən̪ˠ/,tagann,
,/tʲɪɟ/,tig,Connacht Irish
,/ˈhɑːnʲɪɟ/,tháinig,
Munster Irish,/ˈhɑːnʲə/,tháinig,
Connacht Irish,/ˈhɑːnʲɪc/,tháinig,
Connacht Irish,/ˈhɑːɲc/,tháinig,
Connacht Irish,/ˈha(ː)nʲɪc/,tháinig,
Ulster Irish,/ˈhenʲic/,tháinig,
Ulster Irish,/ˈhɑnʲɪɟ/,tháinig,
Ulster Irish,/ˈhɑnʲə/,tháinig,
Munster Irish,/ˈt̪ˠukə/ ~ /ˈt̪ˠakə/,tiocfaidh,
Munster Irish,/ˈt̪ˠukɪɟ/ ~ /ˈt̪ˠakɪɟ/ ~ /ˈtʲɯkɪɟ/,tiocfaidh,
Connacht Irish,/ˈtʲukə/,tiocfaidh,
Connacht Irish,/ˈtʲukiː/,tiocfaidh,
Ulster Irish,/ˈtʲɨkə/,tiocfaidh,
Ulster Irish,/ˈtʲɨki/,tiocfaidh,
,/tʲaxt̪ˠ/,teacht,
Connacht Irish,/tʲæxt̪ˠ/,teacht,
Connacht Irish,[tʲæːxt̪ˠ],teacht,
Munster Irish,/ˈt̪ˠɑkəhə/,tagtha,
Connacht Irish,/ˈt̪ˠakə/,tagtha,
Connacht Irish; Munster Irish,/ˈpˠɑːʃtʲə/,páiste,
Ulster Irish,/ˈpˠaːʃtʲə/,páiste,
Munster Irish,/pˠɑːʃˈtʲiː/,páistí,
Connacht Irish,/ˈpˠɑːʃtʲiː/,páistí,
Ulster Irish,/ˈpˠaːʃtʲi/,páistí,
,[ˈbˠuəxəl̪ˠə],buachalla,
,[ˈbuəxəlʲiː],buachaillí,
Munster Irish,/mˠuːn̠ʲˈtʲoːɾʲ/,múinteoir,
Connacht Irish,/ˈmˠuːn̠ʲtʲoːɾʲ/,múinteoir,
Ulster Irish,/ˈmˠuːn̠ʲtʲɔɾʲ/,múinteoir,
Ulster Irish,/ˈmˠuːn̠ʲtʲaɾʲ/,múinteoir,
,[ˈmˠuːnʲtʲoːɾˠə],múinteora,
,[mˠuːnʲˈtʲoːɾˠə],múinteora,
Munster Irish,/mˠuːn̠ʲˈtʲoːɾʲiː/,múinteoirí,
Connacht Irish,/ˈmˠuːn̠ʲtʲoːɾʲiː/,múinteoirí,
Ulster Irish,/ˈmˠuːn̠ʲtʲɔɾʲi/,múinteoirí,
Ulster Irish,/ˈmˠuːn̠ʲtʲaɾʲi/,múinteoirí,
,/əʃˈtʲax/,isteach,
Connacht Irish,/əʃˈtʲæx/,isteach,
Connacht Irish,[əʃˈtʲæːx],isteach,
Munster Irish,/əˈvˠɑlʲə/,abhaile,
Connacht Irish,/əˈwalʲə/,abhaile,
Ulster Irish,/əˈwɛlʲə/,abhaile,
,/ceː/,cé,
Munster Irish,/l̪ˠɑːn̪ˠ/,lán,
Connacht Irish,/l̪ˠɑːnˠ/,lán,
Connacht Irish,/l̪ˠɑːn̪ˠ/,lán,
Ulster Irish,/l̪ˠaːnˠ/,lán,
Ulster Irish,/l̪ˠaːn̪ˠ/,lán,
Munster Irish,/ˈfˠɔl̪ˠəvˠ/,folamh,
Connacht Irish,/ˈfˠaːl̪ˠə/,folamh,
Connacht Irish,/ˈfˠɔlˠuː/,folamh,
Connacht Irish,/ˈfˠɔl̪ˠuː/,folamh,
Ulster Irish,/ˈfˠɔlˠu/,folamh,
Ulster Irish,/ˈfˠɔl̪ˠu/,folamh,
,[ˈfˠɛlʲəvʲə],foilmhe,
,[ˈfˠɔl̪ˠəwə],folmha,
Connacht Irish; Munster Irish,/ˈdʲiːɾʲəx/,díreach,
Ulster Irish,/ˈdʲiːɾʲa(h)/,díreach,
Connacht Irish; Munster Irish,/ˈfˠɑd̪ˠə/,fada,
Connacht Irish; Connacht Irish; Ulster Irish,/ˈfˠad̪ˠə/,fada,
,/ˈfˠɑdʲə/,faide,
,/ˈfˠadʲə/,faide,
Munster Irish; Ulster Irish,/ˈfˠɪdʲə/,faide,
Munster Irish; Ulster Irish,/ˈfˠidʲə/,faide,
Connacht Irish,/ˈfˠɛdʲə/,faide,
Connacht Irish; Munster Irish,/ˈmʲɪlʲəʃ/,milis,
Ulster Irish,/ˈmʲɨ̞lʲəʃ/,milis,
,/ˈmʲɪl̠ʲʃə/,milse,
Munster Irish; Munster Irish,/ɟiːa̯ɾˠ/,géar,
Connacht Irish; Munster Irish,/ɟeːɾˠ/,géar,
Ulster Irish,/ɟeːɾˠ/,géar,
Ulster Irish,[ɟɛːɾˠ],géar,
,/ɡl̪ˠan̪ˠ/,glan,
,/ɡlˠanˠ/,glan,
,/ɡlˠɑnˠ/,glan,
Connacht Irish,[ɡl̪ˠaːn̪ˠ],glan,
Munster Irish,/sˠəˈl̪ˠɑx/,salach,
Munster Irish,/sˠl̪ˠax/ ~ /sˠl̪ˠɑx/,salach,
Connacht Irish,/ˈsˠɑlˠəx/,salach,
Connacht Irish,/ˈsˠalˠəx/,salach,
Connacht Irish; Connacht Irish,[ˈsˠaːl̪ˠəx],salach,
Ulster Irish,/ˈsˠɑlˠɑ(x)/,salach,
Ulster Irish,/ˈsˠalˠa(x)/,salach,
Munster Irish,/t̪ˠəɾˠˈʃax/,tuirseach,
Connacht Irish,/ˈt̪ˠɔɾˠʃəx/,tuirseach,
Ulster Irish,/ˈt̪ˠɨ̞ɾˠsˠa(x)/,tuirseach,
Munster Irish; Munster Irish; Munster Irish,/tʲaiɲ/,tinn,
Munster Irish; Munster Irish,/tʲəinʲ/,tinn,
Munster Irish,[tʲëinʲ],tinn,
Connacht Irish,/tʲiːn̠ʲ/,tinn,
Connacht Irish; Ulster Irish,/tʲɪn̠ʲ/,tinn,
,/ˈbʲɪlʲə/,bile,
Connacht Irish; Munster Irish,/ˈmˠɑːl̪ˠə/,mála,
Ulster Irish,/ˈmˠæːl̪ˠə/,mála,
Munster Irish,[mˠɑːˈlˠiː],málaí,
Connacht Irish,[ˈmˠɑːlˠiː],málaí,
Ulster Irish,[ˈmˠæːlˠi],málaí,
,/ˈbˠɔsˠkə/,bosca,
Connacht Irish,/ˈbˠʊsˠkə/,bosca,
Connacht Irish,/ˈbˠɞsˠkə/,bosca,
Munster Irish,/bˠɔsˠˈkiː/,boscaí,
Connacht Irish,/ˈbˠɞsˠkijə/,boscaí,
Connacht Irish,/ˈbˠɔsˠkiː/,boscaí,
Ulster Irish,/ˈbˠɔsˠki/,boscaí,
Connacht Irish; Munster Irish,/sˠɾˠɑːdʲ/,sráid,
Connacht Irish; Munster Irish,[sˠɾˠɑː(i̯)dʲ],sráid,
Ulster Irish,/sˠɾˠaːdʲ/,sráid,
Ulster Irish,[ʂ(ɽ)aːdʲ],sráid,
Munster Irish,/ʊɾˠˈl̪ˠɑːɾˠ/,urlár,
Connacht Irish,/ˈauɾˠl̪ˠɑːɾˠ/,urlár,
Ulster Irish,/ˈʌɾˠl̪ˠaɾˠ/,urlár,
Munster Irish; Munster Irish,/ˈbˠaɲə/,bainne,
Munster Irish,/ˈbˠɑnʲə/,bainne,
Connacht Irish,/ˈbˠan̠ʲə/,bainne,
Connacht Irish,/ˈbˠæn̠ʲə/,bainne,
Ulster Irish,/ˈbˠæn̠ʲə/,bainne,
,/uːl̪ˠ/,úll,
Connacht Irish,/ən̪ˠˈʃɔ/,anseo,
Connacht Irish,/ənʲˈʃɔ/,anseo,
Ulster Irish,/ən̠ʲˈʃɔ/,anseo,
,[ˈbˠɑsˠə],basa,
,[ˈbˠasˠə],basa,
,/mˠaʃ/,mais,
Connacht Irish; Munster Irish,/t̪ˠɔɾˠk/,torc,
Ulster Irish,/t̪ˠʌɾˠk/,torc,
Munster Irish,/ˈt̪ˠɪnʲ/,tuin,
Connacht Irish,/ən̪ˠˈʃɪnʲ/,ansin,
Ulster Irish,/ən̠ʲˈʃɪnʲ/,ansin,
,/ˈd̪ˠuːn̪ˠt̪ˠə/,dúnta,
,/ˈbʲɾʲɪʃtʲə/,briste,
,[ˈɔsˠkɪlʲtʲɪ],oscailte,
Munster Irish,/ˈkɑil̠ʲtʲə/,caillte,
Connacht Irish,/ˈkal̠ʲtʲə/,caillte,
Connacht Irish,/ˈkɑːl̠ʲtʲə/,caillte,
Connacht Irish,/ˈkalʲtʲiː/,caillte,
Ulster Irish,/ˈkæl̠ʲtʲə/,caillte,
,/ˈkatʲə/,caite,
,/ˈdʲeːn̪ˠt̪ˠə/,déanta,
Connacht Irish,/ˈdʲiːn̪ˠt̪ˠə/,déanta,
,/ˈʃcɾʲiːfˠə/,scríofa,
,/ˈcɾʲiːxn̪ˠɪhɪ/,críochnaithe,
Munster Irish; Munster Irish,/ˈmʲihɪ/,imithe,
Munster Irish; Munster Irish,/ˈimʲɪhɪ/,imithe,
Munster Irish,/ɪˈmʲihɪ/,imithe,
Connacht Irish; Connacht Irish; Connacht Irish,/ˈimʲiː/,imithe,
Connacht Irish; Connacht Irish,/əˈmʲiçə/,imithe,
Connacht Irish,/ˈimʲɪçə/,imithe,
Connacht Irish,/ˈimʲi/,imithe,
Munster Irish,/ˈd̪ˠʌɾˠəsˠ/,doras,
Connacht Irish; Ulster Irish,/ˈd̪ˠɔɾˠəsˠ/,doras,
Connacht Irish; ,/ˈd̪ˠɞɾˠəsˠ/,doras,
,/ˈd̪ˠɔɾˠəʃ/,dorais,
Connacht Irish; ,/ˈd̪ˠɞɾˠəʃ/,dorais,
Munster Irish,/ˈd̪ˠoːɾˠʃə/,doirse,
Connacht Irish,/ˈd̪ˠɞɾʲʃə/,doirse,
Ulster Irish,/ˈd̪ˠʌɾˠʃə/,doirse,
Munster Irish,/fʲɪˈɲuːɡ/,fuinneog,
Munster Irish,/fˠɪˈɲoːɡ/,fuinneog,
Munster Irish,/fʲɪˈnʲoːɡ/,fuinneog,
Connacht Irish,/ˈfˠɪn̠ʲoːɡ/,fuinneog,
Ulster Irish,/ˈfˠɪn̠ʲɔɡ/,fuinneog,
Ulster Irish,/ˈfˠɪn̠ʲaɡ/,fuinneog,
,[ˈfiɲoːɡʲə],fuinneoige,
,[fiˈɲoːɡʲə],fuinneoige,
Munster Irish; Munster Irish,/fˠɪˈɲoːɡə/,fuinneoga,
Munster Irish,/fˠɪˈnʲoːɡə/,fuinneoga,
Connacht Irish,/ˈfˠɪn̠ʲoːɡə/,fuinneoga,
Connacht Irish; Connacht Irish,/ˈfˠɪn̠ʲoːɡiː/,fuinneoga,
Ulster Irish,/ˈfˠɪn̠ʲɔɡə/,fuinneoga,
Munster Irish,/pʲɑun̪ˠ/,peann,
Connacht Irish,/pʲɑːn̪ˠ/,peann,
Connacht Irish; Ulster Irish,/pʲan̪ˠ/,peann,
Munster Irish,/pʲaiɲ/,pinn,
Connacht Irish; Munster Irish,/pʲiːn̠ʲ/,pinn,
Connacht Irish; Ulster Irish,/pʲɪn̠ʲ/,pinn,
Munster Irish,/lʲauɾʲ/,leabhair,
Connacht Irish,/l̠ʲəuɾʲ/,leabhair,
Ulster Irish,/l̠ʲoːɾʲ/,leabhair,
,/ˈɑɾʲəɟəd̪ˠ/,airgead,
,/ˈaɾʲəɟəd̪ˠ/,airgead,
,/ˈæɾʲəɟəd̪ˠ/,airgead,
Connacht Irish,[ˈæːɾʲɪɟəd̪ˠ],airgead,
,/ˈaɾʲəɟədʲ/,airgid,
Connacht Irish,/ˈæɾʲəɟədʲ/,airgid,
Connacht Irish,/ˈæːɾʲəɟədʲ/,airgid,
Connacht Irish; Munster Irish,/ˈkoːt̪ˠə/,cóta,
Ulster Irish,/ˈkɔːt̪ˠə/,cóta,
Munster Irish,/koːˈt̪ˠiː/,cótaí,
Connacht Irish,/ˈkoːt̪ˠiː/,cótaí,
Ulster Irish,/ˈkɔːt̪ˠi/,cótaí,
Connacht Irish; Munster Irish,/ˈɔbˠəɾʲ/,obair,
Ulster Irish,/ˈʌbˠəɾʲ/,obair,
Ulster Irish,/ˈʊbˠəɾʲ/,obair,
,/ˈɛbʲɾʲə/,oibre,
Munster Irish,/ˈɛbʲəɾʲə/,oibre,
Connacht Irish,/ˈaibʲɾʲə/,oibre,
,/ˈɛbʲrʲəxə/,oibreacha,
Connacht Irish,/ˈəibʲrʲəxiː/,oibreacha,
Munster Irish,/ˈlʲɪtʲəɾʲ/,litir,
Connacht Irish; Ulster Irish,/ˈl̠ʲɪtʲəɾʲ/,litir,
,/caxt̪ˠ/,ceacht,
Connacht Irish,/cæxt̪ˠ/,ceacht,
,[ˈcaxt̪ˠə],ceachta,
,[ˈcaxt̪ˠən̪ˠə],ceachtanna,
Connacht Irish; Munster Irish,/l̠ʲeːvˠ/,léamh,
Connacht Irish; Ulster Irish,/l̠ʲeːw/,léamh,
Connacht Irish; Ulster Irish,[l̠ʲɛw],léamh,
Munster Irish,/ʃcɾʲiːvˠ/,scríobh,
Munster Irish; Munster Irish,/sˠcɾʲiːvˠ/,scríobh,
Connacht Irish; Ulster Irish,/ʃcɾʲiːw/,scríobh,
,/ˈbˠʊsˠt̪ˠə/,busta,
Connacht Irish; Munster Irish,[ˈsˠuːɡɾˠə],súgradh,
Connacht Irish; Ulster Irish,[ˈsˠuːɡɾˠu],súgradh,
,[ˈsˠuːɡəɾˠhə],súgartha,
Munster Irish,/ˈfʲiaxɪnʲtʲ/,féachaint,
Connacht Irish,/ˈfʲiəxən̠ʲtʲ/,féachaint,
Connacht Irish; Ulster Irish,/ˈfʲeːxɪn̠ʲtʲ/,féachaint,
Connacht Irish; Munster Irish,/ˈeːʃtʲəxt̪ˠ/,éisteacht,
Connacht Irish,/ˈeʃtʲəxt̪ˠ/,éisteacht,
Ulster Irish,/ˈeːʃtʲa(x)t̪ˠ/,éisteacht,
Ulster Irish,[ˈei̯ʃtʲa(x)t̪ˠ],éisteacht,
Munster Irish,/ˈkɑn̪ˠə/,canadh,
Connacht Irish,/ˈkanˠə/,canadh,
Connacht Irish,/ˈkanˠuː/,canadh,
Ulster Irish,/ˈkanˠu/,canadh,
Munster Irish,/ˈkɑn̪ˠəx/,canadh,
Connacht Irish,/ˈkanˠətʲ/,canadh,
Connacht Irish,/ˈkanˠəx/,canadh,
Ulster Irish,/ˈkanˠətʲ/,canadh,
Munster Irish,/ˈɾˠiːɲc/,rinc,
Connacht Irish,/ɾˠɪɲc/,rinc,
Munster Irish,/ˈɾˠiːɲcɪ/,rince,
Connacht Irish,/ˈɾˠɪɲcɪ/,rince,
Munster Irish,/(ɪ)ˈmʲaxt̪ˠ/,imeacht,
Connacht Irish,/ˈimʲəxt̪ˠ/,imeacht,
Connacht Irish,/ˈɪmʲaxt̪ˠ/,imeacht,
Ulster Irish,/ˈɨmʲa(x)t̪ˠ/,imeacht,
Ulster Irish,/ˈɪmʲæxt̪ˠ/,imeacht,
Connacht Irish; Munster Irish,/ˈɑɡəsˠ/,agus,
Connacht Irish; Connacht Irish; Ulster Irish,/ˈaɡəsˠ/,agus,
Munster Irish,/əˈn̪ˠɪʃ/,anois,
Connacht Irish,/əˈnʲiʃ/,anois,
Ulster Irish,/əˈnˠiʃ/,anois,
Ulster Irish,/əˈn̪ˠɨʃ/,anois,
,[ˈt̪ˠɑːmʲədʲ],táimid,
,/n̠ʲiːlʲ/,níl,
Munster Irish,/nʲiːnʲ/,níl,
Connacht Irish; Munster Irish,/fˠɪlʲ/,fuil,
Ulster Irish,/fˠɨ̞lʲ/,fuil,
,[ˈfˠɪlʲəmʲ],fuilim,
,[ˈfˠɪlʲəmʲədʲ],fuilimid,
,/t̪ˠuː/,tú,
Connacht Irish; Munster Irish,/mʲeː/,mé,
Ulster Irish; ,/mʲə/,mé,
Ulster Irish; ,/mʲeː/,mé,
Connacht Irish; Munster Irish,/ʃeː/,sé,
Ulster Irish,/ʃɛ/,sé,
Ulster Irish,/ʃə/,sé,
,/ʃeː/,sé,
,/mˠɪdʲ/,muid,Connacht Irish; Ulster Irish
Connacht Irish; Munster Irish; Ulster Irish,/ʃɪvʲ/,sibh,
Connacht Irish,/ʃɪbʲ/,sibh,
,/ʃiəd̪ˠ/,siad,
Connacht Irish,/ʃiəd̪ˠ/,siad,
Connacht Irish,/ʃeːd̪ˠ/,siad,
Ulster Irish,/ʃiəd̪ˠ/,siad,
Ulster Irish,/ʃəd̪ˠ/,siad,
,/d̪ˠuːx/,dúch,
Munster Irish,/d̪ˠuːɟ/,dúigh,
Connacht Irish; Ulster Irish,/d̪ˠuːj/,dúigh,
,/kalʲc/,cailc,
Ulster Irish,/kælʲc/,cailc,
,[ˈkalʲcə],cailce,
,[ˈkalʲkʲənə],cailceanna,
,/ˈɾˠɔhəɾˠ/,rothar,
Connacht Irish; Munster Irish,/kɑːɾˠ/,carr,
Connacht Irish; Munster Irish,/kaːɾˠ/,carr,
Ulster Irish,/kaɾˠ/,carr,
Ulster Irish,/kaːɾˠ/,carr,
,[kaːɾˠ],cairr,
Connacht Irish; Connacht Irish,/ˈkɑːɾˠən̪ˠiː/,carranna,
Connacht Irish; Connacht Irish,/ˈkaɾˠən̪ˠiː/,carranna,
Connacht Irish,[ˈkaːɾˠən̪ˠiː],carranna,
