,word,sounds,tags_
403939,innealta,"[{""ipa"": ""/ˈɪn̠ʲəl̪ˠt̪ˠə/""}]",[]
403940,innealta,"[{""ipa"": ""/ˈɪn̠ʲəl̪ˠt̪ˠə/""}]",[]
403941,innealta,"[{""ipa"": ""/ˈɪn̠ʲəl̪ˠt̪ˠə/""}]",[]
404001,balsamach,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈbˠalˠsˠəmˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈbˠalˠsˠəmˠa(h)/""}]",[]
404052,bolgam,"[{""tags"": [""Cois-Fharraige""], ""note"": ""corresponding to the form blogam"", ""ipa"": ""/ˈbˠl̪ˠɔɡəmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈbˠɔlˠəɡəmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈbˠɔl̪ˠəɡəmˠ/""}]",[]
404187,thogh,"[{""tags"": [""Ulster""], ""ipa"": ""/heː/""}, {""tags"": [""Ulster""], ""note"": ""older"", ""ipa"": ""/hɤː/""}]",[]
404344,ndéanamh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈnʲia̯n̪ˠə(vˠ)/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈn̠ʲiːn̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈn̠ʲɪn̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈn̠ʲeːnˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈn̠ʲiːnˠuː/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈn̠ʲa(ː)nˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈn̠ʲaːnˠu/""}]",[]
404345,dhéanamh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈjia̯n̪ˠə(vˠ)/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈjiːn̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈjɪn̪ˠə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈjeːnˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈjiːnˠuː/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈja(ː)nˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈjaːnˠu/""}]",[]
404673,deiseanna,"[{""ipa"": ""/ˈdʲɛʃən̪ˠə/""}]",[]
404690,adhraim,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈɨ̞ɣəɾˠiːmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈəɯ̯ɾˠiːmˠ/""}]",[]
404720,neide,"[{""ipa"": ""/ˈn̠ʲɛdʲə/""}]",[]
404842,breathnaím,"[{""tags"": [""Aran""], ""ipa"": ""/ˈbʲɾʲan̪ˠiːmʲ/""}]",[]
404887,dreapaireacht,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈdʲɾʲapˠəɾʲa(x)t̪ˠ/""}]",[]
405035,aidhm,"[{""tags"": [""Munster""], ""ipa"": ""/ɑimʲ/""}]",[]
405407,críonna,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈcɾʲiːn̪ˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲiən̪ˠə/""}]",[]
405636,claíomhchruthach,"[{""tags"": [""Galway"", ""Munster""], ""ipa"": ""/klˠiːvˠxɾˠʊhəx/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/klˠiːwxɾˠʊha/""}]",[]
406563,ríon,"[{""ipa"": ""/ɾˠiːnˠ/""}]",[]
406599,phonc,"[{""ipa"": ""/fˠʊŋk/""}]",[]
406649,thura,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈhʊɾˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈhʌɾˠə/""}]",[]
406864,vóta,"[{""tags"": [""Munster""], ""ipa"": ""/ˈvˠoːt̪ˠə/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈwoːt̪ˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈwɔːt̪ˠə/""}]",[]
406886,glasóg,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɡlˠasˠoːɡ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈɡl̪ˠasˠoːɡ/""}]",[]
407186,Roibeárd,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɾˠɛbʲɑːɾˠd̪ˠ/""}]",[]
407326,fliuchadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈfʲlʲʊxə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲʊxə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲɔxə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈfʲlʲʊxuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfʲlʲʊxu/""}]",[]
407337,fliuchadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈfʲlʲʊxəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲʊxəvˠ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲɔxəvˠ/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈfʲlʲʊxuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfʲlʲʊxu/""}]",[]
407338,fliuchadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈfʲlʲʊxəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈfʲlʲʊxətʲ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲɔxətʲ/""}, {""tags"": [""Galway""], ""note"": ""elsewhere"", ""ipa"": ""/ˈfʲlʲʊxəx/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈfʲlʲɔxəəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈfʲlʲʊxətʲ/""}, {""tags"": [""Mayo""], ""note"": ""elsewhere"", ""ipa"": ""/ˈfʲlʲʊxuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈfʲlʲʊxətʲ/""}, {""tags"": [""Ulster""], ""note"": ""elsewhere"", ""ipa"": ""/ˈfʲlʲʊxu/""}]",[]
407419,péiste,"[{""ipa"": ""/ˈpʲeːʃtʲə/""}]",[]
407869,leanaim,"[{""tags"": [""Munster""], ""ipa"": ""/ˈl̠ʲan̪ˠəmʲ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈl̠ʲanˠəmʲ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈl̠ʲan̪ˠəmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈl̠ʲanˠəmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈl̠ʲan̪ˠəmˠ/""}]",[]
407875,fulaing,"[{""ipa"": ""/ˈfˠʊl̪ˠən̠ʲ/""}, {""ipa"": ""/ˈfˠʊlˠən̠ʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfˠɨ̞lʲən̠ʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfˠɪl̠ʲən̠ʲ/""}]",[]
408075,fulaing,"[{""ipa"": ""/ˈfˠʊl̪ˠən̠ʲ/""}, {""ipa"": ""/ˈfˠʊlˠən̠ʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfˠɨ̞lʲən̠ʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈfˠɪl̠ʲən̠ʲ/""}]",[]
408122,gigil,"[{""ipa"": ""/ˈɟɪɟɪlʲ/""}]",[]
408437,abarthach,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈabˠəɾˠəx/""}]",[]
408752,abhna,"[{""ipa"": ""/ˈoːn̪ˠə/""}]",[]
408758,abhlann,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈaul̪ˠə/""}]",[]
408892,abha,"[{""tags"": [""Munster""], ""ipa"": ""/ɑu/""}]",[]
408962,aduain,"[{""tags"": [""Munster""], ""ipa"": ""/əˈd̪ˠuənʲ/""}]",[]
408989,aduaine,"[{""tags"": [""Munster""], ""ipa"": ""/əˈd̪ˠuənʲə/""}]",[]
409000,aduaine,"[{""tags"": [""Munster""], ""ipa"": ""/əˈd̪ˠuənʲə/""}]",[]
409919,adaí,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈad̪ˠiː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɔd̪ˠiː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɨdi/""}]",[]
409965,admháil,"[{""tags"": [""Kerry""], ""note"": ""corresponding to the form admháilt"", ""ipa"": ""/ad̪ˠˈvɑ̃ːlʲtʲ/""}, {""tags"": [""Kerry""], ""note"": ""corresponding to the form admháilt"", ""ipa"": ""[ad̪ˠˈvɑ̃ːi̯lʲtʲ]""}, {""tags"": [""Cork""], ""ipa"": ""/ɑd̪ˠəˈvˠɑːlʲ/""}, {""tags"": [""Cois-Fharraige""], ""note"": ""as if spelled amhdáil"", ""ipa"": ""/ˈaud̪ˠɑːlʲ/""}, {""tags"": [""Mayo""], ""note"": ""as if spelled amhdáil"", ""ipa"": ""/ˈawd̪ˠaːlʲ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form aidmheáil"", ""ipa"": ""/ˈædʲvʲælʲ/""}, {""tags"": [""Ulster""], ""note"": ""as if spelled aidmheáilt"", ""ipa"": ""/ˈædʲvʲæl̠ʲtʲ/""}]",[]
409996,admhaigh,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form aidmhigh"", ""ipa"": ""/ˈædʲiː/""}]",[]
410328,agair,"[{""ipa"": ""/ˈaɡəɾʲ/""}]",[]
410529,agair,"[{""ipa"": ""/ˈaɡəɾʲ/""}]",[]
410727,vác,"[{""tags"": [""Munster""], ""ipa"": ""/vˠɑːk/""}, {""tags"": [""Connacht""], ""ipa"": ""/wɑːk/""}, {""tags"": [""Ulster""], ""ipa"": ""/wæːk/""}]",[]
411136,vása,"[{""tags"": [""Munster""], ""ipa"": ""/ˈvˠɑːsˠə/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈwɑːsˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈwæːsˠə/""}]",[]
411444,amaideacha,"[{""tags"": [""Aran""], ""ipa"": ""/ˈɑmədʲəxə/""}]",[]
411445,amaideacha,"[{""tags"": [""Aran""], ""ipa"": ""/ˈɑmədʲəxə/""}]",[]
411451,anchroí,"[{""tags"": [""Aran""], ""ipa"": ""/ˈɑnxɾˠə/""}]",[]
411469,n-ata,"[{""ipa"": ""/ˈn̪ˠat̪ˠə/""}]",[]
411470,n-ata,"[{""ipa"": ""/ˈn̪ˠat̪ˠə/""}]",[]
411483,oird,"[{""tags"": [""Aran""], ""ipa"": ""/əuɾˠdʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ʌɾˠdʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ɨ̞ɾˠdʲ/""}]",[]
411489,oirnis,"[{""ipa"": ""/ˈəuɾʲn̠ʲəʃ/""}]",['Aran']
411514,amhrasach,"[{""tags"": [""Aran""], ""ipa"": ""/ˈɑvɾˠəsˠəx/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈɑ̃vɾˠəsˠəx/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈɑnvɾˠəsˠəx/""}]",[]
411548,áil,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ɑːlʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/aːlʲ/""}]",[]
411567,áil,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ɑːlʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/aːlʲ/""}]",[]
411728,áil,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ɑːlʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/aːlʲ/""}]",[]
411794,ardintinneach,"[{""tags"": [""Aran""], ""ipa"": ""/ˌɑːɾˠd̪ˠˈiːnʲtʲən̠ʲəx/""}]",[]
411824,ardrí,"[{""ipa"": ""/ˌɑːɾˠd̪ˠˈɾˠiː/""}]",[]
411852,árthach,"[{""tags"": [""Munster""], ""ipa"": ""/ˈɑːɾˠhəx/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈɑːɾˠəx/""}]",[]
411879,insíonn,"[{""tags"": [""Munster""], ""ipa"": ""/iːnʲˈʃiːn̪ˠ/""}, {""tags"": [""Munster""], ""note"": ""nseann"", ""ipa"": ""/ˈiːnʲʃən̪ˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈiːnʲʃiːn̪ˠ/""}]",[]
411888,inseoidh,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈinʲʃoː/""}, {""tags"": [""Connacht""], ""note"": ""Achill"", ""ipa"": ""[ˈinʲʃɔə̯]""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form inseochaidh"", ""ipa"": ""/ˈɪn̠ʲʃæhə/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form inseochaidh"", ""ipa"": ""/ˈɨn̠ʲʃahə/""}]",[]
411895,insím,"[{""tags"": [""Kerry""], ""ipa"": ""/ˈiːnʲʃəmʲ/""}, {""tags"": [""Kerry""], ""note"": ""nsim"", ""ipa"": ""[ˈiːnʲʃɪmʲ]""}, {""tags"": [""Kerry""], ""ipa"": ""/ˈnʲiʃəmʲ/""}, {""tags"": [""Kerry""], ""note"": ""corresponding to the form nisim"", ""ipa"": ""[ˈnʲiʃɪmʲ]""}, {""tags"": [""Aran""], ""ipa"": ""/ˈiːnʲʃiːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈinʲʃiːmʲ/""}, {""tags"": [""Aran""], ""note"": ""nsim"", ""ipa"": ""/ˈinʲʃəmʲ/""}, {""tags"": [""Ulster""], ""note"": ""nsim"", ""ipa"": ""/ˈin̠ʲʃəmˠ/""}]",[]
411914,mhá,"[{""tags"": [""Munster""], ""ipa"": ""/vˠɑː/""}, {""tags"": [""Connacht""], ""ipa"": ""/wɑː/""}, {""tags"": [""Ulster""], ""ipa"": ""/wæː/""}]",[]
411915,Árainn,"[{""ipa"": ""/ˈɑːɾˠən̠ʲ/""}]",[]
411972,airleacan,"[{""ipa"": ""/ˈɑːɾˠl̠ʲəkənˠ/""}]",[]
411998,airne,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈɑːɾˠn̠ʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈaːɾˠn̠ʲə/""}]",[]
412381,tuathal,"[{""ipa"": ""/ˈt̪ˠuəhəl̪ˠ/""}, {""ipa"": ""/ˈt̪ˠuəhəlˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form tuaifeal"", ""ipa"": ""/ˈt̪ˠuəfəlˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form tuaifeal"", ""ipa"": ""/ˈt̪ˠuəfəl̪ˠ/""}]",[]
412384,tuathal,"[{""ipa"": ""/ˈt̪ˠuəhəl̪ˠ/""}, {""ipa"": ""/ˈt̪ˠuəhəlˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form tuaifeal"", ""ipa"": ""/ˈt̪ˠuəfəlˠ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form tuaifeal"", ""ipa"": ""/ˈt̪ˠuəfəl̪ˠ/""}]",[]
412403,creathnach,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲahnˠia(x)/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲahn̪ˠia(x)/""}]",[]
412429,creathnach,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲahnˠia(x)/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲahn̪ˠia(x)/""}]",[]
412478,insí,"[{""tags"": [""Galway""], ""ipa"": ""/ˈiːnʲʃiː/""}]",[]
412535,Eadáine,"[{""tags"": [""Aran""], ""ipa"": ""/ˈad̪ˠɑːn̠ʲə/""}]",['Aran']
412581,Eadáineach,"[{""tags"": [""Aran""], ""ipa"": ""/aˈd̪ˠoːnəx/""}]",[]
412603,Eadáineach,"[{""tags"": [""Aran""], ""ipa"": ""/aˈd̪ˠoːnəx/""}]",[]
412628,aiféalach,"[{""tags"": [""Aran""], ""ipa"": ""/ˈafʲeːləx/""}]",[]
412659,aiféala,"[{""ipa"": ""/ˈafʲeːlˠə/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈafʲeːɾˠ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈafʲeːlˠ/""}]",[]
412679,aithiseach,"[{""tags"": [""Aran""], ""ipa"": ""/ˈæhəʃəx/""}]",[]
412708,aithinne,"[{""ipa"": ""/ˈæhən̠ʲə/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæhn̠ʲə/""}]",[]
412711,aithinne,"[{""ipa"": ""/ˈæhən̠ʲə/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæhn̠ʲə/""}]",[]
412754,acais,"[{""tags"": [""Aran""], ""ipa"": ""/ˈækəʃ/""}]",[]
412800,acaiseach,"[{""tags"": [""Aran""], ""ipa"": ""/ˈækəʃəx/""}]",[]
412828,eachmairt,"[{""ipa"": ""/ˈaxmˠəɾˠtʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈaxmˠəɾˠtʲ/""}, {""tags"": [""Ulster""], ""note"": ""as if spelled eachmhairc"", ""ipa"": ""/ˈaxwəɾʲc/""}]",[]
412845,faithne,"[{""ipa"": ""/ˈfˠæhnʲə/""}]",[]
412945,aithním,"[{""tags"": [""Munster""], ""ipa"": ""/anʲˈhiːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæn̠ʲiːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæniːmʲ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈænʲiːmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɛhnʲimˠ/""}]",[]
412952,athléim,"[{""tags"": [""Aran""], ""ipa"": ""/ˈaleːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈɑleːmʲ/""}]",[]
413114,athléim,"[{""tags"": [""Aran""], ""ipa"": ""/ˈaleːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈɑleːmʲ/""}]",[]
413142,aithrí,"[{""tags"": [""Cork""], ""ipa"": ""/aɾʲˈhiː/""}, {""tags"": [""Aran""], ""ipa"": ""/ˈæɾʲiː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈæhɾʲi/""}]",[]
413160,feidhmeannas,"[{""ipa"": ""/ˈfʲəimʲən̪ˠəsˠ/""}]",[]
413179,aidhmeannas,"[{""ipa"": ""/ˈəimʲən̪ˠəsˠ/""}]",[]
413308,aifearach,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈavʲaɾˠa(x)/""}]",[]
413741,aclaí,"[{""tags"": [""Munster""], ""note"": ""corresponding to the form aicillí"", ""ipa"": ""/ˈacɪlʲiː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈaklˠi(ː)/""}]",[]
414201,ainbhiosach,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈɛnʲəvʲɨ̞sa(x)/""}]",[]
414276,easpaig,"[{""ipa"": ""/ˈasˠpˠɪɟ/""}]",[]
414282,aiséirí,"[{""tags"": [""Aran""], ""ipa"": ""/ˈæʃˌaiɾʲə/""}]",[]
414354,Beáltaine,"[{""ipa"": ""/ˈbʲaːl̪ˠt̪ˠənʲə/""}]",['Ulster']
414441,Béarlóireacht,"[{""tags"": [""Munster""], ""ipa"": ""/bʲeːɾˠˈl̪ˠoːɾʲəxt̪ˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈbʲeːɾˠl̪ˠoːɾʲəxt̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈbʲeːɾˠl̪ˠɔɾʲa(h)t̪ˠ/""}]",[]
414555,Bíobla,"[{""ipa"": ""/ˈbʲiːbˠl̪ˠə/""}]",[]
414906,búch,"[{""ipa"": ""/bˠuːx/""}]",[]
415049,scríobhfaidh,"[{""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈʃcɾʲiːfˠə/""}]",[]
415050,scríobhaim,"[{""tags"": [""Munster""], ""ipa"": ""/sˠcɾʲiːmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈʃcɾʲiːwəmˠ/""}]",[]
415081,cónaithe,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈkuːn̪ˠiː/""}]",[]
415082,cónaithe,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈkuːn̪ˠiː/""}]",[]
415102,aistear,"[{""tags"": [""Aran""], ""note"": ""corresponding to the form aistir"", ""ipa"": ""/ˈæʃtʲəɾʲ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form astar"", ""ipa"": ""/ˈasˠt̪ˠəɾˠ/""}]",[]
415171,cornadh,"[{""tags"": [""Galway"", ""Munster""], ""ipa"": ""/ˈkoːɾˠn̪ˠə/""}, {""tags"": [""Mayo""], ""ipa"": ""/ˈkoːɾˠn̪ˠuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈkɔːɾˠn̪ˠu/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈkoːɾˠn̪ˠəɡ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈkoːɾˠn̪ˠəvˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈkoːɾˠn̪ˠəx/""}, {""tags"": [""Galway""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈkoːɾˠn̪ˠətʲ/""}, {""tags"": [""Galway""], ""note"": ""elsewhere"", ""ipa"": ""/ˈkoːɾˠn̪ˠəx/""}, {""tags"": [""Mayo""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈkoːɾˠn̪ˠətʲ/""}, {""tags"": [""Mayo""], ""note"": ""elsewhere"", ""ipa"": ""/ˈkoːɾˠn̪ˠuː/""}, {""tags"": [""Ulster""], ""note"": ""before sé, sí, sibh, siad"", ""ipa"": ""/ˈkɔːɾˠn̪ˠətʲ/""}, {""tags"": [""Ulster""], ""note"": ""elsewhere"", ""ipa"": ""/ˈkɔːɾˠn̪ˠu/""}]",[]
415203,cothroim,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈkɪhɾʲəmʲ/""}]",[]
415289,creidte,"[{""ipa"": ""/ˈcɾʲɛtʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲɛtʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈcɾʲɪtʲə/""}]",[]
415316,cumfaidh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈkʌmˠhə/""}]",[]
415587,castáil,"[{""ipa"": ""/ˈkasˠt̪ˠɑːlʲ/""}]",['Cois-Fharraige']
415602,gabhfaidh,"[{""tags"": [""Aran""], ""ipa"": ""/ˈɡau(ə)/""}, {""tags"": [""Aran""], ""ipa"": ""/ɡoː/""}]",[]
415607,gabhaim,"[{""tags"": [""Munster""], ""ipa"": ""/ɡəimʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ɡoːmʲ/""}, {""tags"": [""Aran""], ""ipa"": ""/ɡaumʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ɡoːmˠ/""}]",[]
415612,téim,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/tʲeːmʲ/""}, {""tags"": [""Waterford""], ""note"": ""as if spelled teighim"", ""ipa"": ""/tʲəimʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/tʲeːmˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""[tʲɛːmˠ]""}]",[]
415617,geobhad,"[{""tags"": [""Munster""], ""ipa"": ""/ɟoːd̪ˠ/""}]",['Munster']
415909,iascach,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈiəsˠkəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈiəsˠka(x)/""}]",[]
415992,Bascais,"[{""ipa"": ""/ˈbˠasˠkəʃ/""}]",[]
417512,luím,"[{""ipa"": ""/l̪ˠiːmʲ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/l̪ˠəimʲ/""}]",[]
417526,luíonn,"[{""ipa"": ""/l̪ˠiːn̪ˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/l̪ˠəin̪ˠ/""}]",[]
417542,luígí,"[{""ipa"": ""/ˈl̪ˠiːɟiː/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈl̪ˠəiɟiː/""}]",[]
417657,éide,"[{""ipa"": ""/ˈeːdʲə/""}]",[]
417710,dófaidh,"[{""tags"": [""Ulster""], ""note"": ""correspondinɡ to the form dóichfidh"", ""ipa"": ""/ˈd̪ˠɔːçɪ/""}, {""tags"": [""Ulster""], ""note"": ""correspondinɡ to the form dóichfidh"", ""ipa"": ""[ˈd̪ˠɔːi̯çɪ]""}]",[]
417715,dóim,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/d̪ˠoːmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/d̪ˠoːmˠ/""}]",[]
417735,fír,"[{""ipa"": ""/fʲiːɾʲ/""}, {""homophone"": ""fíor- (one pronunciation)""}]",[]
417736,fír,"[{""ipa"": ""/fʲiːɾʲ/""}, {""homophone"": ""fíor- (one pronunciation)""}]",['Munster']
417764,sciobtha,"[{""tags"": [""Cois-Fharraige""], ""note"": ""as if spelled sciobthaí"", ""ipa"": ""/ˈʃcʊpˠiː/""}]",[]
417765,sciobtha,"[{""tags"": [""Cois-Fharraige""], ""note"": ""as if spelled sciobthaí"", ""ipa"": ""/ˈʃcʊpˠiː/""}]",[]
417766,tanaíocha,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈt̪ˠanˠiːxə/""}]",['Cois-Fharraige']
417767,tanaíocha,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈt̪ˠanˠiːxə/""}]",[]
417773,amach is amach,"[{""ipa"": ""/əˈmˠax əsˠ əˈmˠax/""}]",[]
417785,ar leithead,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ɛɾʲˈl̠ʲeːd̪ˠ/""}]",[]
417786,go leith,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ɡəˈl̠ʲɛ/""}]",[]
417787,beocha,"[{""ipa"": ""/ˈbʲoːxə/""}]",['Cois-Fharraige']
417792,buíocha,"[{""ipa"": ""/ˈbˠiːxə/""}]",['Cois-Fharraige']
417797,buíonna,"[{""ipa"": ""/ˈbˠiːn̪ˠə/""}]",[]
417808,breácha,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈbʲɾʲɑːxə/""}, {""tags"": [""Ulster""], ""note"": ""as if spelled bréacha"", ""ipa"": ""/ˈbʲɾʲeːxə/""}, {""tags"": [""Ulster""], ""note"": ""as if spelled bréacha"", ""ipa"": ""[ˈbʲɾʲɛa̯xə]""}]","['Cois-Fharraige', 'Ulster']"
417873,luathcha,"[{""ipa"": ""/ˈl̪ˠuəxə/""}]",['Cois-Fharraige']
417876,tibhe,"[{""ipa"": ""/ˈtʲɪvʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈtʲɪfʲə/""}]",[]
417892,dúcha,"[{""ipa"": ""/ˈd̪ˠuːxə/""}]",['Cois-Fharraige']
